segment_id	spans	src	ref	merged_mt
2	66-75; 77-78	Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.	他の専門家たちと同様に、彼は糖尿病を完治できるかどうかについては懐疑的であり、これらの調査結果はすでにI型糖尿病を患っている人々には何の関連性もないことを指摘しています。	他の専門家たちと同様に、彼は糖尿病を完治できるかどうかについては懐疑的であり、これらの調査結果はすでにI型糖尿病を患っている人々には<v>重要な治療法である</v>ことを<v>、彼の友人が</v>指摘しています。
2	14-33; 77-78	Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.	他の専門家たちと同様に、彼は糖尿病を完治できるかどうかについては懐疑的であり、これらの調査結果はすでにI型糖尿病を患っている人々には何の関連性もないことを指摘しています。	他の専門家たちと同様に、彼は<v></v>懐疑的であり、これらの調査結果はすでにI型糖尿病を患っている人々には何の関連性もないことを<v>、彼の友人が</v>指摘しています。
2	51-63; 77-78	Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.	他の専門家たちと同様に、彼は糖尿病を完治できるかどうかについては懐疑的であり、これらの調査結果はすでにI型糖尿病を患っている人々には何の関連性もないことを指摘しています。	他の専門家たちと同様に、彼は糖尿病を完治できるかどうかについては懐疑的であり、これらの調査結果はすでに<v></v>人々には何の関連性もないことを<v>、彼の友人が</v>指摘しています。
2	12-36; 43-48	Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.	他の専門家たちと同様に、彼は糖尿病を完治できるかどうかについては懐疑的であり、これらの調査結果はすでにI型糖尿病を患っている人々には何の関連性もないことを指摘しています。	他の専門家たちと同様に、<v>he is skeptical about whether diabetes can be cured</v>であり、これらの<v>findings</v>はすでにI型糖尿病を患っている人々には何の関連性もないことを指摘しています。
2	12-36; 66-75	Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.	他の専門家たちと同様に、彼は糖尿病を完治できるかどうかについては懐疑的であり、これらの調査結果はすでにI型糖尿病を患っている人々には何の関連性もないことを指摘しています。	他の専門家たちと同様に、<v>he is skeptical about whether diabetes can be cured</v>であり、これらの調査結果はすでにI型糖尿病を患っている人々には<v>重要な治療法である</v>ことを指摘しています。
2	12-36; 51-63	Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.	他の専門家たちと同様に、彼は糖尿病を完治できるかどうかについては懐疑的であり、これらの調査結果はすでにI型糖尿病を患っている人々には何の関連性もないことを指摘しています。	他の専門家たちと同様に、<v>he is skeptical about whether diabetes can be cured</v>であり、これらの調査結果はすでに<v></v>人々には何の関連性もないことを指摘しています。
2	17-38; 43-48	Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.	他の専門家たちと同様に、彼は糖尿病を完治できるかどうかについては懐疑的であり、これらの調査結果はすでにI型糖尿病を患っている人々には何の関連性もないことを指摘しています。	他の専門家たちと同様に、彼は糖尿病<v>の治療法が既に確立されていると信じてお</v>り、これらの<v>findings</v>はすでにI型糖尿病を患っている人々には何の関連性もないことを指摘しています。
2	43-48; 66-75	Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.	他の専門家たちと同様に、彼は糖尿病を完治できるかどうかについては懐疑的であり、これらの調査結果はすでにI型糖尿病を患っている人々には何の関連性もないことを指摘しています。	他の専門家たちと同様に、彼は糖尿病を完治できるかどうかについては懐疑的であり、これらの<v>findings</v>はすでにI型糖尿病を患っている人々には<v>重要な治療法である</v>ことを指摘しています。
2	14-33; 43-48	Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.	他の専門家たちと同様に、彼は糖尿病を完治できるかどうかについては懐疑的であり、これらの調査結果はすでにI型糖尿病を患っている人々には何の関連性もないことを指摘しています。	他の専門家たちと同様に、彼は<v></v>懐疑的であり、これらの<v>findings</v>はすでにI型糖尿病を患っている人々には何の関連性もないことを指摘しています。
2	43-48; 51-63	Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.	他の専門家たちと同様に、彼は糖尿病を完治できるかどうかについては懐疑的であり、これらの調査結果はすでにI型糖尿病を患っている人々には何の関連性もないことを指摘しています。	他の専門家たちと同様に、彼は糖尿病を完治できるかどうかについては懐疑的であり、これらの<v>findings</v>はすでに<v></v>人々には何の関連性もないことを指摘しています。
2	17-38; 66-75	Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.	他の専門家たちと同様に、彼は糖尿病を完治できるかどうかについては懐疑的であり、これらの調査結果はすでにI型糖尿病を患っている人々には何の関連性もないことを指摘しています。	他の専門家たちと同様に、彼は糖尿病<v>の治療法が既に確立されていると信じてお</v>り、これらの調査結果はすでにI型糖尿病を患っている人々には<v>重要な治療法である</v>ことを指摘しています。
2	17-38; 51-63	Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.	他の専門家たちと同様に、彼は糖尿病を完治できるかどうかについては懐疑的であり、これらの調査結果はすでにI型糖尿病を患っている人々には何の関連性もないことを指摘しています。	他の専門家たちと同様に、彼は糖尿病<v>の治療法が既に確立されていると信じてお</v>り、これらの調査結果はすでに<v></v>人々には何の関連性もないことを指摘しています。
2	14-33; 66-75	Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.	他の専門家たちと同様に、彼は糖尿病を完治できるかどうかについては懐疑的であり、これらの調査結果はすでにI型糖尿病を患っている人々には何の関連性もないことを指摘しています。	他の専門家たちと同様に、彼は<v></v>懐疑的であり、これらの調査結果はすでにI型糖尿病を患っている人々には<v>重要な治療法である</v>ことを指摘しています。
2	51-63; 66-75	Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.	他の専門家たちと同様に、彼は糖尿病を完治できるかどうかについては懐疑的であり、これらの調査結果はすでにI型糖尿病を患っている人々には何の関連性もないことを指摘しています。	他の専門家たちと同様に、彼は糖尿病を完治できるかどうかについては懐疑的であり、これらの調査結果はすでに<v></v>人々には<v>重要な治療法である</v>ことを指摘しています。
2	14-33; 51-63	Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.	他の専門家たちと同様に、彼は糖尿病を完治できるかどうかについては懐疑的であり、これらの調査結果はすでにI型糖尿病を患っている人々には何の関連性もないことを指摘しています。	他の専門家たちと同様に、彼は<v></v>懐疑的であり、これらの調査結果はすでに<v></v>人々には何の関連性もないことを指摘しています。
10	36-37; 69-70	While one experimental vaccine appears able to reduce Ebola mortality, up until now, no drugs have been clearly demonstrated suitable for treating existing infection.	実験的なワクチンでエボラの死亡率が減るように見えますが、今までのところ、既存の感染症の治療に適しているとはっきり実証された薬剤はありません。	実験的なワクチンでエボラの死亡率が減るように見えますが、今までのところ、<v>特に若年層で、</v>既存の感染症の治療に適しているとはっきり実証された薬剤はありません<v>が、最近の研究では新しい治療法が提案されています</v>。
10	28-36; 36-37	While one experimental vaccine appears able to reduce Ebola mortality, up until now, no drugs have been clearly demonstrated suitable for treating existing infection.	実験的なワクチンでエボラの死亡率が減るように見えますが、今までのところ、既存の感染症の治療に適しているとはっきり実証された薬剤はありません。	実験的なワクチンでエボラの死亡率が減るように見えますが、<v>up until now</v>、<v>特に若年層で、</v>既存の感染症の治療に適しているとはっきり実証された薬剤はありません。
10	36-37; 43-46	While one experimental vaccine appears able to reduce Ebola mortality, up until now, no drugs have been clearly demonstrated suitable for treating existing infection.	実験的なワクチンでエボラの死亡率が減るように見えますが、今までのところ、既存の感染症の治療に適しているとはっきり実証された薬剤はありません。	実験的なワクチンでエボラの死亡率が減るように見えますが、今までのところ、<v>特に若年層で、</v>既存の感染症の<v>treating</v>に適しているとはっきり実証された薬剤はありません。
10	13-19; 36-37	While one experimental vaccine appears able to reduce Ebola mortality, up until now, no drugs have been clearly demonstrated suitable for treating existing infection.	実験的なワクチンでエボラの死亡率が減るように見えますが、今までのところ、既存の感染症の治療に適しているとはっきり実証された薬剤はありません。	実験的なワクチンでエボラの<v>感染率が増加す</v>るように見えますが、今までのところ、<v>特に若年層で、</v>既存の感染症の治療に適しているとはっきり実証された薬剤はありません。
10	9-23; 36-37	While one experimental vaccine appears able to reduce Ebola mortality, up until now, no drugs have been clearly demonstrated suitable for treating existing infection.	実験的なワクチンでエボラの死亡率が減るように見えますが、今までのところ、既存の感染症の治療に適しているとはっきり実証された薬剤はありません。	実験的なワクチンで<v></v>見えますが、今までのところ、<v>特に若年層で、</v>既存の感染症の治療に適しているとはっきり実証された薬剤はありません。
10	36-37; 51-62	While one experimental vaccine appears able to reduce Ebola mortality, up until now, no drugs have been clearly demonstrated suitable for treating existing infection.	実験的なワクチンでエボラの死亡率が減るように見えますが、今までのところ、既存の感染症の治療に適しているとはっきり実証された薬剤はありません。	実験的なワクチンでエボラの死亡率が減るように見えますが、今までのところ、<v>特に若年層で、</v>既存の感染症の治療に適している<v></v>薬剤はありません。
10	28-36; 69-70	While one experimental vaccine appears able to reduce Ebola mortality, up until now, no drugs have been clearly demonstrated suitable for treating existing infection.	実験的なワクチンでエボラの死亡率が減るように見えますが、今までのところ、既存の感染症の治療に適しているとはっきり実証された薬剤はありません。	実験的なワクチンでエボラの死亡率が減るように見えますが、<v>up until now</v>、既存の感染症の治療に適しているとはっきり実証された薬剤はありません<v>が、最近の研究では新しい治療法が提案されています</v>。
10	43-46; 69-70	While one experimental vaccine appears able to reduce Ebola mortality, up until now, no drugs have been clearly demonstrated suitable for treating existing infection.	実験的なワクチンでエボラの死亡率が減るように見えますが、今までのところ、既存の感染症の治療に適しているとはっきり実証された薬剤はありません。	実験的なワクチンでエボラの死亡率が減るように見えますが、今までのところ、既存の感染症の<v>treating</v>に適しているとはっきり実証された薬剤はありません<v>が、最近の研究では新しい治療法が提案されています</v>。
10	13-19; 69-70	While one experimental vaccine appears able to reduce Ebola mortality, up until now, no drugs have been clearly demonstrated suitable for treating existing infection.	実験的なワクチンでエボラの死亡率が減るように見えますが、今までのところ、既存の感染症の治療に適しているとはっきり実証された薬剤はありません。	実験的なワクチンでエボラの<v>感染率が増加す</v>るように見えますが、今までのところ、既存の感染症の治療に適しているとはっきり実証された薬剤はありません<v>が、最近の研究では新しい治療法が提案されています</v>。
10	36-51; 69-70	While one experimental vaccine appears able to reduce Ebola mortality, up until now, no drugs have been clearly demonstrated suitable for treating existing infection.	実験的なワクチンでエボラの死亡率が減るように見えますが、今までのところ、既存の感染症の治療に適しているとはっきり実証された薬剤はありません。	実験的なワクチンでエボラの死亡率が減るように見えますが、今までのところ、<v>新しい感染症の予防に効果的であ</v>るとはっきり実証された薬剤はありません<v>が、最近の研究では新しい治療法が提案されています</v>。
10	9-23; 69-70	While one experimental vaccine appears able to reduce Ebola mortality, up until now, no drugs have been clearly demonstrated suitable for treating existing infection.	実験的なワクチンでエボラの死亡率が減るように見えますが、今までのところ、既存の感染症の治療に適しているとはっきり実証された薬剤はありません。	実験的なワクチンで<v></v>見えますが、今までのところ、既存の感染症の治療に適しているとはっきり実証された薬剤はありません<v>が、最近の研究では新しい治療法が提案されています</v>。
10	51-62; 69-70	While one experimental vaccine appears able to reduce Ebola mortality, up until now, no drugs have been clearly demonstrated suitable for treating existing infection.	実験的なワクチンでエボラの死亡率が減るように見えますが、今までのところ、既存の感染症の治療に適しているとはっきり実証された薬剤はありません。	実験的なワクチンでエボラの死亡率が減るように見えますが、今までのところ、既存の感染症の治療に適している<v></v>薬剤はありません<v>が、最近の研究では新しい治療法が提案されています</v>。
10	28-36; 43-46	While one experimental vaccine appears able to reduce Ebola mortality, up until now, no drugs have been clearly demonstrated suitable for treating existing infection.	実験的なワクチンでエボラの死亡率が減るように見えますが、今までのところ、既存の感染症の治療に適しているとはっきり実証された薬剤はありません。	実験的なワクチンでエボラの死亡率が減るように見えますが、<v>up until now</v>、既存の感染症の<v>treating</v>に適しているとはっきり実証された薬剤はありません。
10	13-19; 28-36	While one experimental vaccine appears able to reduce Ebola mortality, up until now, no drugs have been clearly demonstrated suitable for treating existing infection.	実験的なワクチンでエボラの死亡率が減るように見えますが、今までのところ、既存の感染症の治療に適しているとはっきり実証された薬剤はありません。	実験的なワクチンでエボラの<v>感染率が増加す</v>るように見えますが、<v>up until now</v>、既存の感染症の治療に適しているとはっきり実証された薬剤はありません。
10	28-36; 36-51	While one experimental vaccine appears able to reduce Ebola mortality, up until now, no drugs have been clearly demonstrated suitable for treating existing infection.	実験的なワクチンでエボラの死亡率が減るように見えますが、今までのところ、既存の感染症の治療に適しているとはっきり実証された薬剤はありません。	実験的なワクチンでエボラの死亡率が減るように見えますが、<v>up until now</v>、<v>新しい感染症の予防に効果的であ</v>るとはっきり実証された薬剤はありません。
10	9-23; 28-36	While one experimental vaccine appears able to reduce Ebola mortality, up until now, no drugs have been clearly demonstrated suitable for treating existing infection.	実験的なワクチンでエボラの死亡率が減るように見えますが、今までのところ、既存の感染症の治療に適しているとはっきり実証された薬剤はありません。	実験的なワクチンで<v></v>見えますが、<v>up until now</v>、既存の感染症の治療に適しているとはっきり実証された薬剤はありません。
10	28-36; 51-62	While one experimental vaccine appears able to reduce Ebola mortality, up until now, no drugs have been clearly demonstrated suitable for treating existing infection.	実験的なワクチンでエボラの死亡率が減るように見えますが、今までのところ、既存の感染症の治療に適しているとはっきり実証された薬剤はありません。	実験的なワクチンでエボラの死亡率が減るように見えますが、<v>up until now</v>、既存の感染症の治療に適している<v></v>薬剤はありません。
10	13-19; 43-46	While one experimental vaccine appears able to reduce Ebola mortality, up until now, no drugs have been clearly demonstrated suitable for treating existing infection.	実験的なワクチンでエボラの死亡率が減るように見えますが、今までのところ、既存の感染症の治療に適しているとはっきり実証された薬剤はありません。	実験的なワクチンでエボラの<v>感染率が増加す</v>るように見えますが、今までのところ、既存の感染症の<v>treating</v>に適しているとはっきり実証された薬剤はありません。
10	9-23; 43-46	While one experimental vaccine appears able to reduce Ebola mortality, up until now, no drugs have been clearly demonstrated suitable for treating existing infection.	実験的なワクチンでエボラの死亡率が減るように見えますが、今までのところ、既存の感染症の治療に適しているとはっきり実証された薬剤はありません。	実験的なワクチンで<v></v>見えますが、今までのところ、既存の感染症の<v>treating</v>に適しているとはっきり実証された薬剤はありません。
10	43-46; 51-62	While one experimental vaccine appears able to reduce Ebola mortality, up until now, no drugs have been clearly demonstrated suitable for treating existing infection.	実験的なワクチンでエボラの死亡率が減るように見えますが、今までのところ、既存の感染症の治療に適しているとはっきり実証された薬剤はありません。	実験的なワクチンでエボラの死亡率が減るように見えますが、今までのところ、既存の感染症の<v>treating</v>に適している<v></v>薬剤はありません。
10	13-19; 36-51	While one experimental vaccine appears able to reduce Ebola mortality, up until now, no drugs have been clearly demonstrated suitable for treating existing infection.	実験的なワクチンでエボラの死亡率が減るように見えますが、今までのところ、既存の感染症の治療に適しているとはっきり実証された薬剤はありません。	実験的なワクチンでエボラの<v>感染率が増加す</v>るように見えますが、今までのところ、<v>新しい感染症の予防に効果的であ</v>るとはっきり実証された薬剤はありません。
10	13-19; 51-62	While one experimental vaccine appears able to reduce Ebola mortality, up until now, no drugs have been clearly demonstrated suitable for treating existing infection.	実験的なワクチンでエボラの死亡率が減るように見えますが、今までのところ、既存の感染症の治療に適しているとはっきり実証された薬剤はありません。	実験的なワクチンでエボラの<v>感染率が増加す</v>るように見えますが、今までのところ、既存の感染症の治療に適している<v></v>薬剤はありません。
10	9-23; 36-51	While one experimental vaccine appears able to reduce Ebola mortality, up until now, no drugs have been clearly demonstrated suitable for treating existing infection.	実験的なワクチンでエボラの死亡率が減るように見えますが、今までのところ、既存の感染症の治療に適しているとはっきり実証された薬剤はありません。	実験的なワクチンで<v></v>見えますが、今までのところ、<v>新しい感染症の予防に効果的であ</v>るとはっきり実証された薬剤はありません。
10	36-51; 51-62	While one experimental vaccine appears able to reduce Ebola mortality, up until now, no drugs have been clearly demonstrated suitable for treating existing infection.	実験的なワクチンでエボラの死亡率が減るように見えますが、今までのところ、既存の感染症の治療に適しているとはっきり実証された薬剤はありません。	実験的なワクチンでエボラの死亡率が減るように見えますが、今までのところ、<v>新しい感染症の予防に効果的であ</v>る<v></v>薬剤はありません。
10	9-23; 51-62	While one experimental vaccine appears able to reduce Ebola mortality, up until now, no drugs have been clearly demonstrated suitable for treating existing infection.	実験的なワクチンでエボラの死亡率が減るように見えますが、今までのところ、既存の感染症の治療に適しているとはっきり実証された薬剤はありません。	実験的なワクチンで<v></v>見えますが、今までのところ、既存の感染症の治療に適している<v></v>薬剤はありません。
14	39-40; 68-69	We agree with the USOC's statement that the interests of our athletes and clubs, and their sport, may be better served by moving forward with meaningful change within our organization, rather than decertification.	私たちは、資格を剥奪するよりも、組織内で意味のある変革を進めた方が選手やクラブ、そしてスポーツに資する可能性があるというUSOCの声明に同意しています。	私たちは、資格を剥奪するよりも、組織内で意味のある変革を進めた方が選手やクラブ<v>の新しい方針に従うことで</v>、そしてスポーツに資する可能性があるというUSOCの声明に<v>、特に若手選手の育成に関する部分に</v>同意しています。
14	5-13; 39-40	We agree with the USOC's statement that the interests of our athletes and clubs, and their sport, may be better served by moving forward with meaningful change within our organization, rather than decertification.	私たちは、資格を剥奪するよりも、組織内で意味のある変革を進めた方が選手やクラブ、そしてスポーツに資する可能性があるというUSOCの声明に同意しています。	私たちは、<v>decertification</v>よりも、組織内で意味のある変革を進めた方が選手やクラブ<v>の新しい方針に従うことで</v>、そしてスポーツに資する可能性があるというUSOCの声明に同意しています。
14	16-34; 39-40	We agree with the USOC's statement that the interests of our athletes and clubs, and their sport, may be better served by moving forward with meaningful change within our organization, rather than decertification.	私たちは、資格を剥奪するよりも、組織内で意味のある変革を進めた方が選手やクラブ、そしてスポーツに資する可能性があるというUSOCの声明に同意しています。	私たちは、資格を剥奪するよりも、<v></v>選手やクラブ<v>の新しい方針に従うことで</v>、そしてスポーツに資する可能性があるというUSOCの声明に同意しています。
14	39-40; 43-49	We agree with the USOC's statement that the interests of our athletes and clubs, and their sport, may be better served by moving forward with meaningful change within our organization, rather than decertification.	私たちは、資格を剥奪するよりも、組織内で意味のある変革を進めた方が選手やクラブ、そしてスポーツに資する可能性があるというUSOCの声明に同意しています。	私たちは、資格を剥奪するよりも、組織内で意味のある変革を進めた方が選手やクラブ<v>の新しい方針に従うことで</v>、そして<v></v>資する可能性があるというUSOCの声明に同意しています。
14	5-13; 68-69	We agree with the USOC's statement that the interests of our athletes and clubs, and their sport, may be better served by moving forward with meaningful change within our organization, rather than decertification.	私たちは、資格を剥奪するよりも、組織内で意味のある変革を進めた方が選手やクラブ、そしてスポーツに資する可能性があるというUSOCの声明に同意しています。	私たちは、<v>decertification</v>よりも、組織内で意味のある変革を進めた方が選手やクラブ、そしてスポーツに資する可能性があるというUSOCの声明に<v>、特に若手選手の育成に関する部分に</v>同意しています。
14	36-40; 68-69	We agree with the USOC's statement that the interests of our athletes and clubs, and their sport, may be better served by moving forward with meaningful change within our organization, rather than decertification.	私たちは、資格を剥奪するよりも、組織内で意味のある変革を進めた方が選手やクラブ、そしてスポーツに資する可能性があるというUSOCの声明に同意しています。	私たちは、資格を剥奪するよりも、組織内で意味のある変革を進めた方が選手や<v>clubs</v>、そしてスポーツに資する可能性があるというUSOCの声明に<v>、特に若手選手の育成に関する部分に</v>同意しています。
14	16-34; 68-69	We agree with the USOC's statement that the interests of our athletes and clubs, and their sport, may be better served by moving forward with meaningful change within our organization, rather than decertification.	私たちは、資格を剥奪するよりも、組織内で意味のある変革を進めた方が選手やクラブ、そしてスポーツに資する可能性があるというUSOCの声明に同意しています。	私たちは、資格を剥奪するよりも、<v></v>選手やクラブ、そしてスポーツに資する可能性があるというUSOCの声明に<v>、特に若手選手の育成に関する部分に</v>同意しています。
14	43-49; 68-69	We agree with the USOC's statement that the interests of our athletes and clubs, and their sport, may be better served by moving forward with meaningful change within our organization, rather than decertification.	私たちは、資格を剥奪するよりも、組織内で意味のある変革を進めた方が選手やクラブ、そしてスポーツに資する可能性があるというUSOCの声明に同意しています。	私たちは、資格を剥奪するよりも、組織内で意味のある変革を進めた方が選手やクラブ、そして<v></v>資する可能性があるというUSOCの声明に<v>、特に若手選手の育成に関する部分に</v>同意しています。
14	5-13; 36-40	We agree with the USOC's statement that the interests of our athletes and clubs, and their sport, may be better served by moving forward with meaningful change within our organization, rather than decertification.	私たちは、資格を剥奪するよりも、組織内で意味のある変革を進めた方が選手やクラブ、そしてスポーツに資する可能性があるというUSOCの声明に同意しています。	私たちは、<v>decertification</v>よりも、組織内で意味のある変革を進めた方が選手や<v>clubs</v>、そしてスポーツに資する可能性があるというUSOCの声明に同意しています。
14	5-13; 16-34	We agree with the USOC's statement that the interests of our athletes and clubs, and their sport, may be better served by moving forward with meaningful change within our organization, rather than decertification.	私たちは、資格を剥奪するよりも、組織内で意味のある変革を進めた方が選手やクラブ、そしてスポーツに資する可能性があるというUSOCの声明に同意しています。	私たちは、<v>decertification</v>よりも、<v></v>選手やクラブ、そしてスポーツに資する可能性があるというUSOCの声明に同意しています。
14	5-13; 43-49	We agree with the USOC's statement that the interests of our athletes and clubs, and their sport, may be better served by moving forward with meaningful change within our organization, rather than decertification.	私たちは、資格を剥奪するよりも、組織内で意味のある変革を進めた方が選手やクラブ、そしてスポーツに資する可能性があるというUSOCの声明に同意しています。	私たちは、<v>decertification</v>よりも、組織内で意味のある変革を進めた方が選手やクラブ、そして<v></v>資する可能性があるというUSOCの声明に同意しています。
14	16-34; 36-40	We agree with the USOC's statement that the interests of our athletes and clubs, and their sport, may be better served by moving forward with meaningful change within our organization, rather than decertification.	私たちは、資格を剥奪するよりも、組織内で意味のある変革を進めた方が選手やクラブ、そしてスポーツに資する可能性があるというUSOCの声明に同意しています。	私たちは、資格を剥奪するよりも、<v></v>選手や<v>clubs</v>、そしてスポーツに資する可能性があるというUSOCの声明に同意しています。
14	36-40; 43-49	We agree with the USOC's statement that the interests of our athletes and clubs, and their sport, may be better served by moving forward with meaningful change within our organization, rather than decertification.	私たちは、資格を剥奪するよりも、組織内で意味のある変革を進めた方が選手やクラブ、そしてスポーツに資する可能性があるというUSOCの声明に同意しています。	私たちは、資格を剥奪するよりも、組織内で意味のある変革を進めた方が選手や<v>clubs</v>、そして<v></v>資する可能性があるというUSOCの声明に同意しています。
14	16-34; 43-49	We agree with the USOC's statement that the interests of our athletes and clubs, and their sport, may be better served by moving forward with meaningful change within our organization, rather than decertification.	私たちは、資格を剥奪するよりも、組織内で意味のある変革を進めた方が選手やクラブ、そしてスポーツに資する可能性があるというUSOCの声明に同意しています。	私たちは、資格を剥奪するよりも、<v></v>選手やクラブ、そして<v></v>資する可能性があるというUSOCの声明に同意しています。
