segment_id	spans	src	ref	merged_mt
2	1-3; 7-10; 14-18; 21-24; 28-30	Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.	අනෙකුත් විශේෂඥයන් සමහරක් දෙනා මෙන්ම, ඔහුද දියවැඩියාව සුව කිරීමේ හැකියාව පිළිබඳව සැක පහල කරන්නේ, 1 ආකාරයේ දියවැඩියාව දැනටමත් පවත්නා පුද්ගලයන් සම්බන්ධයෙන් මෙම සොයාගැනීම් කිසිඳු අදාලත්වයක් නොදක්වන බව සටහන් කරමිනි.	අනෙකුත් <v>experts</v> සමහරක් දෙනා මෙන්ම, ඔහුද දියවැඩියාව <v>පාලනය කිරීමේ සීමිත</v> හැකියාව පිළිබඳව සැක පහල කරන්නේ, <v>Type 1 diabetes</v> දැනටමත් පවත්නා පුද්ගලයන් සම්බන්ධයෙන් <v></v> කිසිඳු අදාලත්වයක් නොදක්වන බව සටහන් <v>කරමිනි, නමුත් ඔවුන්ගේ ආහාර පුරුදු වෙනස් කිරීමට උත්සාහ කළේය.</v>
2	1-3; 6-11; 14-18; 23-27; 28-30	Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.	අනෙකුත් විශේෂඥයන් සමහරක් දෙනා මෙන්ම, ඔහුද දියවැඩියාව සුව කිරීමේ හැකියාව පිළිබඳව සැක පහල කරන්නේ, 1 ආකාරයේ දියවැඩියාව දැනටමත් පවත්නා පුද්ගලයන් සම්බන්ධයෙන් මෙම සොයාගැනීම් කිසිඳු අදාලත්වයක් නොදක්වන බව සටහන් කරමිනි.	අනෙකුත් <v>experts</v> සමහරක් දෙනා මෙන්ම, ඔහුද <v></v> පිළිබඳව සැක පහල කරන්නේ, <v>Type 1 diabetes</v> දැනටමත් පවත්නා පුද්ගලයන් සම්බන්ධයෙන් මෙම සොයාගැනීම් <v>සියලුම ආකාරයෙන් සාර්ථක වූ බව පෙන්වයි</v> බව සටහන් <v>කරමිනි, නමුත් ඔවුන්ගේ ආහාර පුරුදු වෙනස් කිරීමට උත්සාහ කළේය.</v>
2	1-3; 6-11; 14-18; 21-24; 28-30	Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.	අනෙකුත් විශේෂඥයන් සමහරක් දෙනා මෙන්ම, ඔහුද දියවැඩියාව සුව කිරීමේ හැකියාව පිළිබඳව සැක පහල කරන්නේ, 1 ආකාරයේ දියවැඩියාව දැනටමත් පවත්නා පුද්ගලයන් සම්බන්ධයෙන් මෙම සොයාගැනීම් කිසිඳු අදාලත්වයක් නොදක්වන බව සටහන් කරමිනි.	අනෙකුත් <v>experts</v> සමහරක් දෙනා මෙන්ම, ඔහුද <v></v> පිළිබඳව සැක පහල කරන්නේ, <v>Type 1 diabetes</v> දැනටමත් පවත්නා පුද්ගලයන් සම්බන්ධයෙන් <v></v> කිසිඳු අදාලත්වයක් නොදක්වන බව සටහන් <v>කරමිනි, නමුත් ඔවුන්ගේ ආහාර පුරුදු වෙනස් කිරීමට උත්සාහ කළේය.</v>
10	4-8; 11-13; 16-18; 21-23; 23-25	While one experimental vaccine appears able to reduce Ebola mortality, up until now, no drugs have been clearly demonstrated suitable for treating existing infection.	එක් අත්හදා බැලීමේ එන්නතකට එබෝලාවේ මෘත්‍යතාව අඩු කළ හැකි බව පෙනී යන අතර, කිසිදු ඖෂධයක් පවතින වසංගතයට පිළියම් කිරීමට සුදුසු බවක් පැහැදිලිව පෙන්වා නැත.	එක් අත්හදා බැලීමේ එන්නතකට <v>එබෝලා වෛරසය වර්ධනය</v> කළ හැකි බව පෙනී <v>යන, නමුත් එය සාර්ථක වූ බවට තවමත් තහවුරු වී නැත</v> අතර, කිසිදු ඖෂධයක් පවතින <v>infection</v> පිළියම් කිරීමට සුදුසු බවක් <v></v> පෙන්වා <v>නැත, නමුත් මීට අමතරව විවිධ විකල්ප සොයා ගැනීමට උත්සාහ කර ඇත.</v>
10	4-7; 11-13; 16-18; 21-23; 23-25	While one experimental vaccine appears able to reduce Ebola mortality, up until now, no drugs have been clearly demonstrated suitable for treating existing infection.	එක් අත්හදා බැලීමේ එන්නතකට එබෝලාවේ මෘත්‍යතාව අඩු කළ හැකි බව පෙනී යන අතර, කිසිදු ඖෂධයක් පවතින වසංගතයට පිළියම් කිරීමට සුදුසු බවක් පැහැදිලිව පෙන්වා නැත.	එක් අත්හදා බැලීමේ එන්නතකට <v></v> අඩු කළ හැකි බව පෙනී <v>යන, නමුත් එය සාර්ථක වූ බවට තවමත් තහවුරු වී නැත</v> අතර, කිසිදු ඖෂධයක් පවතින <v>infection</v> පිළියම් කිරීමට සුදුසු බවක් <v></v> පෙන්වා <v>නැත, නමුත් මීට අමතරව විවිධ විකල්ප සොයා ගැනීමට උත්සාහ කර ඇත.</v>
14	1-4; 8-10; 15-17; 19-26; 28-30	We agree with the USOC's statement that the interests of our athletes and clubs, and their sport, may be better served by moving forward with meaningful change within our organization, rather than decertification.	අපගේ ක්‍රීඩක ක්‍රීඩිකාවන්ගේ හා සමාජවල සහ ඔවුන්ගේ ක්‍රීඩාවේ අවශ්‍යතාවයන් හැරයාමට වඩා අපගේ සංවිධානය තුළ අර්ථවත් වෙනසක් සමඟ ඉදිරියට යාමෙන් වඩා හොඳ සේවාවක් ලබා ගත හැකි බවට USOC ප්‍රකාශය සමඟ අපි එකඟ වෙමු.	අපගේ <v>athletes</v> හා සමාජවල සහ ඔවුන්ගේ ක්‍රීඩාවේ <v>interests</v> හැරයාමට වඩා අපගේ සංවිධානය තුළ අර්ථවත් <v>වෙනසක්, මීට අමතරව, නව තාක්ෂණය</v> සමඟ ඉදිරියට යාමෙන් <v>අනාගතයේ අභියෝග මුණ ගැසීමේ හැකියාවක් ඇති</v> බවට USOC ප්‍රකාශය <v>සමඟ, 2024 ඔලිම්පික් ක්‍රීඩා උළෙලේදී,</v> අපි එකඟ වෙමු.
14	1-4; 8-10; 11-15; 15-17; 28-30	We agree with the USOC's statement that the interests of our athletes and clubs, and their sport, may be better served by moving forward with meaningful change within our organization, rather than decertification.	අපගේ ක්‍රීඩක ක්‍රීඩිකාවන්ගේ හා සමාජවල සහ ඔවුන්ගේ ක්‍රීඩාවේ අවශ්‍යතාවයන් හැරයාමට වඩා අපගේ සංවිධානය තුළ අර්ථවත් වෙනසක් සමඟ ඉදිරියට යාමෙන් වඩා හොඳ සේවාවක් ලබා ගත හැකි බවට USOC ප්‍රකාශය සමඟ අපි එකඟ වෙමු.	අපගේ <v>athletes</v> හා සමාජවල සහ ඔවුන්ගේ ක්‍රීඩාවේ <v>interests</v> හැරයාමට වඩා <v></v> අර්ථවත් <v>වෙනසක්, මීට අමතරව, නව තාක්ෂණය</v> සමඟ ඉදිරියට යාමෙන් වඩා හොඳ සේවාවක් ලබා ගත හැකි බවට USOC ප්‍රකාශය <v>සමඟ, 2024 ඔලිම්පික් ක්‍රීඩා උළෙලේදී,</v> අපි එකඟ වෙමු.
14	1-4; 8-10; 15-17; 19-23; 28-30	We agree with the USOC's statement that the interests of our athletes and clubs, and their sport, may be better served by moving forward with meaningful change within our organization, rather than decertification.	අපගේ ක්‍රීඩක ක්‍රීඩිකාවන්ගේ හා සමාජවල සහ ඔවුන්ගේ ක්‍රීඩාවේ අවශ්‍යතාවයන් හැරයාමට වඩා අපගේ සංවිධානය තුළ අර්ථවත් වෙනසක් සමඟ ඉදිරියට යාමෙන් වඩා හොඳ සේවාවක් ලබා ගත හැකි බවට USOC ප්‍රකාශය සමඟ අපි එකඟ වෙමු.	අපගේ <v>athletes</v> හා සමාජවල සහ ඔවුන්ගේ ක්‍රීඩාවේ <v>interests</v> හැරයාමට වඩා අපගේ සංවිධානය තුළ අර්ථවත් <v>වෙනසක්, මීට අමතරව, නව තාක්ෂණය</v> සමඟ ඉදිරියට යාමෙන් <v></v> ලබා ගත හැකි බවට USOC ප්‍රකාශය <v>සමඟ, 2024 ඔලිම්පික් ක්‍රීඩා උළෙලේදී,</v> අපි එකඟ වෙමු.
14	1-4; 8-11; 15-17; 19-26; 28-30	We agree with the USOC's statement that the interests of our athletes and clubs, and their sport, may be better served by moving forward with meaningful change within our organization, rather than decertification.	අපගේ ක්‍රීඩක ක්‍රීඩිකාවන්ගේ හා සමාජවල සහ ඔවුන්ගේ ක්‍රීඩාවේ අවශ්‍යතාවයන් හැරයාමට වඩා අපගේ සංවිධානය තුළ අර්ථවත් වෙනසක් සමඟ ඉදිරියට යාමෙන් වඩා හොඳ සේවාවක් ලබා ගත හැකි බවට USOC ප්‍රකාශය සමඟ අපි එකඟ වෙමු.	අපගේ <v>athletes</v> හා සමාජවල සහ ඔවුන්ගේ ක්‍රීඩාවේ <v>ආකෘති අනුගමනය කිරීම</v> වඩා අපගේ සංවිධානය තුළ අර්ථවත් <v>වෙනසක්, මීට අමතරව, නව තාක්ෂණය</v> සමඟ ඉදිරියට යාමෙන් <v>අනාගතයේ අභියෝග මුණ ගැසීමේ හැකියාවක් ඇති</v> බවට USOC ප්‍රකාශය <v>සමඟ, 2024 ඔලිම්පික් ක්‍රීඩා උළෙලේදී,</v> අපි එකඟ වෙමු.
14	1-4; 8-11; 11-15; 15-17; 28-30	We agree with the USOC's statement that the interests of our athletes and clubs, and their sport, may be better served by moving forward with meaningful change within our organization, rather than decertification.	අපගේ ක්‍රීඩක ක්‍රීඩිකාවන්ගේ හා සමාජවල සහ ඔවුන්ගේ ක්‍රීඩාවේ අවශ්‍යතාවයන් හැරයාමට වඩා අපගේ සංවිධානය තුළ අර්ථවත් වෙනසක් සමඟ ඉදිරියට යාමෙන් වඩා හොඳ සේවාවක් ලබා ගත හැකි බවට USOC ප්‍රකාශය සමඟ අපි එකඟ වෙමු.	අපගේ <v>athletes</v> හා සමාජවල සහ ඔවුන්ගේ ක්‍රීඩාවේ <v>ආකෘති අනුගමනය කිරීම</v> වඩා <v></v> අර්ථවත් <v>වෙනසක්, මීට අමතරව, නව තාක්ෂණය</v> සමඟ ඉදිරියට යාමෙන් වඩා හොඳ සේවාවක් ලබා ගත හැකි බවට USOC ප්‍රකාශය <v>සමඟ, 2024 ඔලිම්පික් ක්‍රීඩා උළෙලේදී,</v> අපි එකඟ වෙමු.
14	1-4; 8-11; 15-17; 19-23; 28-30	We agree with the USOC's statement that the interests of our athletes and clubs, and their sport, may be better served by moving forward with meaningful change within our organization, rather than decertification.	අපගේ ක්‍රීඩක ක්‍රීඩිකාවන්ගේ හා සමාජවල සහ ඔවුන්ගේ ක්‍රීඩාවේ අවශ්‍යතාවයන් හැරයාමට වඩා අපගේ සංවිධානය තුළ අර්ථවත් වෙනසක් සමඟ ඉදිරියට යාමෙන් වඩා හොඳ සේවාවක් ලබා ගත හැකි බවට USOC ප්‍රකාශය සමඟ අපි එකඟ වෙමු.	අපගේ <v>athletes</v> හා සමාජවල සහ ඔවුන්ගේ ක්‍රීඩාවේ <v>ආකෘති අනුගමනය කිරීම</v> වඩා අපගේ සංවිධානය තුළ අර්ථවත් <v>වෙනසක්, මීට අමතරව, නව තාක්ෂණය</v> සමඟ ඉදිරියට යාමෙන් <v></v> ලබා ගත හැකි බවට USOC ප්‍රකාශය <v>සමඟ, 2024 ඔලිම්පික් ක්‍රීඩා උළෙලේදී,</v> අපි එකඟ වෙමු.
14	1-4; 11-15; 15-17; 19-26; 28-30	We agree with the USOC's statement that the interests of our athletes and clubs, and their sport, may be better served by moving forward with meaningful change within our organization, rather than decertification.	අපගේ ක්‍රීඩක ක්‍රීඩිකාවන්ගේ හා සමාජවල සහ ඔවුන්ගේ ක්‍රීඩාවේ අවශ්‍යතාවයන් හැරයාමට වඩා අපගේ සංවිධානය තුළ අර්ථවත් වෙනසක් සමඟ ඉදිරියට යාමෙන් වඩා හොඳ සේවාවක් ලබා ගත හැකි බවට USOC ප්‍රකාශය සමඟ අපි එකඟ වෙමු.	අපගේ <v>athletes</v> හා සමාජවල සහ ඔවුන්ගේ ක්‍රීඩාවේ අවශ්‍යතාවයන් හැරයාමට වඩා <v></v> අර්ථවත් <v>වෙනසක්, මීට අමතරව, නව තාක්ෂණය</v> සමඟ ඉදිරියට යාමෙන් <v>අනාගතයේ අභියෝග මුණ ගැසීමේ හැකියාවක් ඇති</v> බවට USOC ප්‍රකාශය <v>සමඟ, 2024 ඔලිම්පික් ක්‍රීඩා උළෙලේදී,</v> අපි එකඟ වෙමු.
14	1-4; 11-15; 15-17; 19-23; 28-30	We agree with the USOC's statement that the interests of our athletes and clubs, and their sport, may be better served by moving forward with meaningful change within our organization, rather than decertification.	අපගේ ක්‍රීඩක ක්‍රීඩිකාවන්ගේ හා සමාජවල සහ ඔවුන්ගේ ක්‍රීඩාවේ අවශ්‍යතාවයන් හැරයාමට වඩා අපගේ සංවිධානය තුළ අර්ථවත් වෙනසක් සමඟ ඉදිරියට යාමෙන් වඩා හොඳ සේවාවක් ලබා ගත හැකි බවට USOC ප්‍රකාශය සමඟ අපි එකඟ වෙමු.	අපගේ <v>athletes</v> හා සමාජවල සහ ඔවුන්ගේ ක්‍රීඩාවේ අවශ්‍යතාවයන් හැරයාමට වඩා <v></v> අර්ථවත් <v>වෙනසක්, මීට අමතරව, නව තාක්ෂණය</v> සමඟ ඉදිරියට යාමෙන් <v></v> ලබා ගත හැකි බවට USOC ප්‍රකාශය <v>සමඟ, 2024 ඔලිම්පික් ක්‍රීඩා උළෙලේදී,</v> අපි එකඟ වෙමු.
14	8-10; 11-15; 15-17; 19-26; 28-30	We agree with the USOC's statement that the interests of our athletes and clubs, and their sport, may be better served by moving forward with meaningful change within our organization, rather than decertification.	අපගේ ක්‍රීඩක ක්‍රීඩිකාවන්ගේ හා සමාජවල සහ ඔවුන්ගේ ක්‍රීඩාවේ අවශ්‍යතාවයන් හැරයාමට වඩා අපගේ සංවිධානය තුළ අර්ථවත් වෙනසක් සමඟ ඉදිරියට යාමෙන් වඩා හොඳ සේවාවක් ලබා ගත හැකි බවට USOC ප්‍රකාශය සමඟ අපි එකඟ වෙමු.	අපගේ ක්‍රීඩක ක්‍රීඩිකාවන්ගේ හා සමාජවල සහ ඔවුන්ගේ ක්‍රීඩාවේ <v>interests</v> හැරයාමට වඩා <v></v> අර්ථවත් <v>වෙනසක්, මීට අමතරව, නව තාක්ෂණය</v> සමඟ ඉදිරියට යාමෙන් <v>අනාගතයේ අභියෝග මුණ ගැසීමේ හැකියාවක් ඇති</v> බවට USOC ප්‍රකාශය <v>සමඟ, 2024 ඔලිම්පික් ක්‍රීඩා උළෙලේදී,</v> අපි එකඟ වෙමු.
14	8-10; 11-15; 15-17; 19-23; 28-30	We agree with the USOC's statement that the interests of our athletes and clubs, and their sport, may be better served by moving forward with meaningful change within our organization, rather than decertification.	අපගේ ක්‍රීඩක ක්‍රීඩිකාවන්ගේ හා සමාජවල සහ ඔවුන්ගේ ක්‍රීඩාවේ අවශ්‍යතාවයන් හැරයාමට වඩා අපගේ සංවිධානය තුළ අර්ථවත් වෙනසක් සමඟ ඉදිරියට යාමෙන් වඩා හොඳ සේවාවක් ලබා ගත හැකි බවට USOC ප්‍රකාශය සමඟ අපි එකඟ වෙමු.	අපගේ ක්‍රීඩක ක්‍රීඩිකාවන්ගේ හා සමාජවල සහ ඔවුන්ගේ ක්‍රීඩාවේ <v>interests</v> හැරයාමට වඩා <v></v> අර්ථවත් <v>වෙනසක්, මීට අමතරව, නව තාක්ෂණය</v> සමඟ ඉදිරියට යාමෙන් <v></v> ලබා ගත හැකි බවට USOC ප්‍රකාශය <v>සමඟ, 2024 ඔලිම්පික් ක්‍රීඩා උළෙලේදී,</v> අපි එකඟ වෙමු.
