segment_id	spans	src	ref	merged_mt
14	10-25; 34-39; 44-52; 56-57	We agree with the USOC's statement that the interests of our athletes and clubs, and their sport, may be better served by moving forward with meaningful change within our organization, rather than decertification.	Chúng tôi đồng ý với tuyên bố của USOC là quyền lợi của các câu lạc bộ và vận động viên của chúng tôi, cũng như môn thể thao của họ, có thể được phục vụ tốt hơn bằng cách tiến lên cùng sự thay đổi có ý nghĩa bên trong tổ chức của chúng tôi, thay vì rút lại và bác bỏ điều đó,	Chúng tôi đồng ý với tuyên bố của USOC là <v>sự tham gia của các tổ chức quốc tế và các vận động viên nước ngoài,</v> cũng như môn thể thao của họ, có thể được <v>better served</v> bằng cách tiến lên cùng sự <v>cải tiến nhỏ bên ngoài</v> tổ chức của chúng tôi, <v>đặc biệt là trong lĩnh vực công nghệ và giáo dục,</v> thay vì rút lại và bác bỏ điều đó,
14	10-25; 34-39; 43-50; 56-57	We agree with the USOC's statement that the interests of our athletes and clubs, and their sport, may be better served by moving forward with meaningful change within our organization, rather than decertification.	Chúng tôi đồng ý với tuyên bố của USOC là quyền lợi của các câu lạc bộ và vận động viên của chúng tôi, cũng như môn thể thao của họ, có thể được phục vụ tốt hơn bằng cách tiến lên cùng sự thay đổi có ý nghĩa bên trong tổ chức của chúng tôi, thay vì rút lại và bác bỏ điều đó,	Chúng tôi đồng ý với tuyên bố của USOC là <v>sự tham gia của các tổ chức quốc tế và các vận động viên nước ngoài,</v> cũng như môn thể thao của họ, có thể được <v>better served</v> bằng cách tiến lên cùng <v></v> bên trong tổ chức của chúng tôi, <v>đặc biệt là trong lĩnh vực công nghệ và giáo dục,</v> thay vì rút lại và bác bỏ điều đó,
14	10-22; 34-39; 44-52; 56-57	We agree with the USOC's statement that the interests of our athletes and clubs, and their sport, may be better served by moving forward with meaningful change within our organization, rather than decertification.	Chúng tôi đồng ý với tuyên bố của USOC là quyền lợi của các câu lạc bộ và vận động viên của chúng tôi, cũng như môn thể thao của họ, có thể được phục vụ tốt hơn bằng cách tiến lên cùng sự thay đổi có ý nghĩa bên trong tổ chức của chúng tôi, thay vì rút lại và bác bỏ điều đó,	Chúng tôi đồng ý với tuyên bố của USOC là <v></v> của chúng tôi, cũng như môn thể thao của họ, có thể được <v>better served</v> bằng cách tiến lên cùng sự <v>cải tiến nhỏ bên ngoài</v> tổ chức của chúng tôi, <v>đặc biệt là trong lĩnh vực công nghệ và giáo dục,</v> thay vì rút lại và bác bỏ điều đó,
14	10-22; 34-39; 43-50; 56-57	We agree with the USOC's statement that the interests of our athletes and clubs, and their sport, may be better served by moving forward with meaningful change within our organization, rather than decertification.	Chúng tôi đồng ý với tuyên bố của USOC là quyền lợi của các câu lạc bộ và vận động viên của chúng tôi, cũng như môn thể thao của họ, có thể được phục vụ tốt hơn bằng cách tiến lên cùng sự thay đổi có ý nghĩa bên trong tổ chức của chúng tôi, thay vì rút lại và bác bỏ điều đó,	Chúng tôi đồng ý với tuyên bố của USOC là <v></v> của chúng tôi, cũng như môn thể thao của họ, có thể được <v>better served</v> bằng cách tiến lên cùng <v></v> bên trong tổ chức của chúng tôi, <v>đặc biệt là trong lĩnh vực công nghệ và giáo dục,</v> thay vì rút lại và bác bỏ điều đó,
27	15-21; 21-24; 25-27; 46-48	This not only confirms that at least some dinosaurs had feathers, a theory already widespread, but provides details fossils generally cannot, such as color and three-dimensional arrangement.	Điều này không chỉ khẳng định một giả thuyết đã nhiều người biết đến là ít nhất có một số loài khủng long có lông vũ, mà còn cung cấp những thông tin chi tiết mà hóa thạch không thể chỉ ra, chẳng hạn như màu sắc hay cấu trúc 3 chiều.	Điều này không chỉ khẳng định một giả thuyết đã nhiều người biết đến là <v></v> loài <v>dinosaurs</v> có lông <v>vũ và biết bay,</v> mà còn cung cấp những thông tin chi tiết mà hóa thạch không thể chỉ ra, chẳng hạn như màu <v>sắc, kích thước,</v> hay cấu trúc 3 chiều.
27	15-21; 21-24; 25-27; 45-48	This not only confirms that at least some dinosaurs had feathers, a theory already widespread, but provides details fossils generally cannot, such as color and three-dimensional arrangement.	Điều này không chỉ khẳng định một giả thuyết đã nhiều người biết đến là ít nhất có một số loài khủng long có lông vũ, mà còn cung cấp những thông tin chi tiết mà hóa thạch không thể chỉ ra, chẳng hạn như màu sắc hay cấu trúc 3 chiều.	Điều này không chỉ khẳng định một giả thuyết đã nhiều người biết đến là <v></v> loài <v>dinosaurs</v> có lông <v>vũ và biết bay,</v> mà còn cung cấp những thông tin chi tiết mà hóa thạch không thể chỉ ra, chẳng hạn như <v>color</v> hay cấu trúc 3 chiều.
27	15-21; 21-24; 25-27; 45-53	This not only confirms that at least some dinosaurs had feathers, a theory already widespread, but provides details fossils generally cannot, such as color and three-dimensional arrangement.	Điều này không chỉ khẳng định một giả thuyết đã nhiều người biết đến là ít nhất có một số loài khủng long có lông vũ, mà còn cung cấp những thông tin chi tiết mà hóa thạch không thể chỉ ra, chẳng hạn như màu sắc hay cấu trúc 3 chiều.	Điều này không chỉ khẳng định một giả thuyết đã nhiều người biết đến là <v></v> loài <v>dinosaurs</v> có lông <v>vũ và biết bay,</v> mà còn cung cấp những thông tin chi tiết mà hóa thạch không thể chỉ ra, chẳng hạn như <v>mùi hương đặc trưng hay âm thanh phát ra.</v>
27	15-21; 21-24; 25-27; 45-49	This not only confirms that at least some dinosaurs had feathers, a theory already widespread, but provides details fossils generally cannot, such as color and three-dimensional arrangement.	Điều này không chỉ khẳng định một giả thuyết đã nhiều người biết đến là ít nhất có một số loài khủng long có lông vũ, mà còn cung cấp những thông tin chi tiết mà hóa thạch không thể chỉ ra, chẳng hạn như màu sắc hay cấu trúc 3 chiều.	Điều này không chỉ khẳng định một giả thuyết đã nhiều người biết đến là <v></v> loài <v>dinosaurs</v> có lông <v>vũ và biết bay,</v> mà còn cung cấp những thông tin chi tiết mà hóa thạch không thể chỉ ra, chẳng hạn như <v></v> cấu trúc 3 chiều.
27	15-21; 21-24; 24-27; 46-48	This not only confirms that at least some dinosaurs had feathers, a theory already widespread, but provides details fossils generally cannot, such as color and three-dimensional arrangement.	Điều này không chỉ khẳng định một giả thuyết đã nhiều người biết đến là ít nhất có một số loài khủng long có lông vũ, mà còn cung cấp những thông tin chi tiết mà hóa thạch không thể chỉ ra, chẳng hạn như màu sắc hay cấu trúc 3 chiều.	Điều này không chỉ khẳng định một giả thuyết đã nhiều người biết đến là <v></v> loài <v>dinosaurs</v> có <v>khả năng bay,</v> mà còn cung cấp những thông tin chi tiết mà hóa thạch không thể chỉ ra, chẳng hạn như màu <v>sắc, kích thước,</v> hay cấu trúc 3 chiều.
27	15-21; 21-24; 24-27; 45-48	This not only confirms that at least some dinosaurs had feathers, a theory already widespread, but provides details fossils generally cannot, such as color and three-dimensional arrangement.	Điều này không chỉ khẳng định một giả thuyết đã nhiều người biết đến là ít nhất có một số loài khủng long có lông vũ, mà còn cung cấp những thông tin chi tiết mà hóa thạch không thể chỉ ra, chẳng hạn như màu sắc hay cấu trúc 3 chiều.	Điều này không chỉ khẳng định một giả thuyết đã nhiều người biết đến là <v></v> loài <v>dinosaurs</v> có <v>khả năng bay,</v> mà còn cung cấp những thông tin chi tiết mà hóa thạch không thể chỉ ra, chẳng hạn như <v>color</v> hay cấu trúc 3 chiều.
27	15-21; 21-24; 24-27; 45-53	This not only confirms that at least some dinosaurs had feathers, a theory already widespread, but provides details fossils generally cannot, such as color and three-dimensional arrangement.	Điều này không chỉ khẳng định một giả thuyết đã nhiều người biết đến là ít nhất có một số loài khủng long có lông vũ, mà còn cung cấp những thông tin chi tiết mà hóa thạch không thể chỉ ra, chẳng hạn như màu sắc hay cấu trúc 3 chiều.	Điều này không chỉ khẳng định một giả thuyết đã nhiều người biết đến là <v></v> loài <v>dinosaurs</v> có <v>khả năng bay,</v> mà còn cung cấp những thông tin chi tiết mà hóa thạch không thể chỉ ra, chẳng hạn như <v>mùi hương đặc trưng hay âm thanh phát ra.</v>
27	15-21; 21-24; 24-27; 45-49	This not only confirms that at least some dinosaurs had feathers, a theory already widespread, but provides details fossils generally cannot, such as color and three-dimensional arrangement.	Điều này không chỉ khẳng định một giả thuyết đã nhiều người biết đến là ít nhất có một số loài khủng long có lông vũ, mà còn cung cấp những thông tin chi tiết mà hóa thạch không thể chỉ ra, chẳng hạn như màu sắc hay cấu trúc 3 chiều.	Điều này không chỉ khẳng định một giả thuyết đã nhiều người biết đến là <v></v> loài <v>dinosaurs</v> có <v>khả năng bay,</v> mà còn cung cấp những thông tin chi tiết mà hóa thạch không thể chỉ ra, chẳng hạn như <v></v> cấu trúc 3 chiều.
30	2-5; 30-31; 31-33; 34-36	Because the dinosaur feathers do not have a well-developed shaft, called a rachis, but do have other features of feathers — barbs and barbules — the researchers inferred the rachis was likely a later evolutionary development that these other features.	"Bởi vì lông vũ của khủng long không có thân lông phát triển tốt được gọi là thân ống lông nhưng lại có các đặc điểm khác của lông vũ - tơ và lông tơ - nên các nhà nghiên cứu cho rằng thân ống lông có thể là sự phát triển tiến hóa sau này với những đặc điểm khác này."	"Bởi vì <v>feathers</v> của khủng long không có thân lông phát triển tốt được gọi là thân ống lông nhưng lại có các đặc điểm khác của lông vũ <v>như màu sắc rực rỡ</v> - <v>barbs</v> và lông <v>tơ, cũng như một số cấu trúc khác</v> - nên các nhà nghiên cứu cho rằng thân ống lông có thể là sự phát triển tiến hóa sau này với những đặc điểm khác này."
30	2-5; 23-29; 30-31; 34-36	Because the dinosaur feathers do not have a well-developed shaft, called a rachis, but do have other features of feathers — barbs and barbules — the researchers inferred the rachis was likely a later evolutionary development that these other features.	"Bởi vì lông vũ của khủng long không có thân lông phát triển tốt được gọi là thân ống lông nhưng lại có các đặc điểm khác của lông vũ - tơ và lông tơ - nên các nhà nghiên cứu cho rằng thân ống lông có thể là sự phát triển tiến hóa sau này với những đặc điểm khác này."	"Bởi vì <v>feathers</v> của khủng long không có thân lông phát triển tốt được gọi là thân ống lông nhưng lại có <v>một số yếu tố không liên quan đến</v> lông vũ <v>như màu sắc rực rỡ</v> - tơ và lông <v>tơ, cũng như một số cấu trúc khác</v> - nên các nhà nghiên cứu cho rằng thân ống lông có thể là sự phát triển tiến hóa sau này với những đặc điểm khác này."
30	2-5; 30-31; 34-36; 48-57	Because the dinosaur feathers do not have a well-developed shaft, called a rachis, but do have other features of feathers — barbs and barbules — the researchers inferred the rachis was likely a later evolutionary development that these other features.	"Bởi vì lông vũ của khủng long không có thân lông phát triển tốt được gọi là thân ống lông nhưng lại có các đặc điểm khác của lông vũ - tơ và lông tơ - nên các nhà nghiên cứu cho rằng thân ống lông có thể là sự phát triển tiến hóa sau này với những đặc điểm khác này."	"Bởi vì <v>feathers</v> của khủng long không có thân lông phát triển tốt được gọi là thân ống lông nhưng lại có các đặc điểm khác của lông vũ <v>như màu sắc rực rỡ</v> - tơ và lông <v>tơ, cũng như một số cấu trúc khác</v> - nên các nhà nghiên cứu cho rằng thân ống lông có thể <v>đã tồn tại từ thời kỳ đầu</v> với những đặc điểm khác này."
30	2-5; 17-21; 30-31; 34-36	Because the dinosaur feathers do not have a well-developed shaft, called a rachis, but do have other features of feathers — barbs and barbules — the researchers inferred the rachis was likely a later evolutionary development that these other features.	"Bởi vì lông vũ của khủng long không có thân lông phát triển tốt được gọi là thân ống lông nhưng lại có các đặc điểm khác của lông vũ - tơ và lông tơ - nên các nhà nghiên cứu cho rằng thân ống lông có thể là sự phát triển tiến hóa sau này với những đặc điểm khác này."	"Bởi vì <v>feathers</v> của khủng long không có thân lông phát triển tốt được gọi là <v></v> nhưng lại có các đặc điểm khác của lông vũ <v>như màu sắc rực rỡ</v> - tơ và lông <v>tơ, cũng như một số cấu trúc khác</v> - nên các nhà nghiên cứu cho rằng thân ống lông có thể là sự phát triển tiến hóa sau này với những đặc điểm khác này."
30	2-5; 30-31; 34-36; 37-42	Because the dinosaur feathers do not have a well-developed shaft, called a rachis, but do have other features of feathers — barbs and barbules — the researchers inferred the rachis was likely a later evolutionary development that these other features.	"Bởi vì lông vũ của khủng long không có thân lông phát triển tốt được gọi là thân ống lông nhưng lại có các đặc điểm khác của lông vũ - tơ và lông tơ - nên các nhà nghiên cứu cho rằng thân ống lông có thể là sự phát triển tiến hóa sau này với những đặc điểm khác này."	"Bởi vì <v>feathers</v> của khủng long không có thân lông phát triển tốt được gọi là thân ống lông nhưng lại có các đặc điểm khác của lông vũ <v>như màu sắc rực rỡ</v> - tơ và lông <v>tơ, cũng như một số cấu trúc khác</v> - nên <v></v> cho rằng thân ống lông có thể là sự phát triển tiến hóa sau này với những đặc điểm khác này."
30	23-29; 30-31; 31-33; 34-36	Because the dinosaur feathers do not have a well-developed shaft, called a rachis, but do have other features of feathers — barbs and barbules — the researchers inferred the rachis was likely a later evolutionary development that these other features.	"Bởi vì lông vũ của khủng long không có thân lông phát triển tốt được gọi là thân ống lông nhưng lại có các đặc điểm khác của lông vũ - tơ và lông tơ - nên các nhà nghiên cứu cho rằng thân ống lông có thể là sự phát triển tiến hóa sau này với những đặc điểm khác này."	"Bởi vì lông vũ của khủng long không có thân lông phát triển tốt được gọi là thân ống lông nhưng lại có <v>một số yếu tố không liên quan đến</v> lông vũ <v>như màu sắc rực rỡ</v> - <v>barbs</v> và lông <v>tơ, cũng như một số cấu trúc khác</v> - nên các nhà nghiên cứu cho rằng thân ống lông có thể là sự phát triển tiến hóa sau này với những đặc điểm khác này."
30	30-31; 31-33; 34-36; 48-57	Because the dinosaur feathers do not have a well-developed shaft, called a rachis, but do have other features of feathers — barbs and barbules — the researchers inferred the rachis was likely a later evolutionary development that these other features.	"Bởi vì lông vũ của khủng long không có thân lông phát triển tốt được gọi là thân ống lông nhưng lại có các đặc điểm khác của lông vũ - tơ và lông tơ - nên các nhà nghiên cứu cho rằng thân ống lông có thể là sự phát triển tiến hóa sau này với những đặc điểm khác này."	"Bởi vì lông vũ của khủng long không có thân lông phát triển tốt được gọi là thân ống lông nhưng lại có các đặc điểm khác của lông vũ <v>như màu sắc rực rỡ</v> - <v>barbs</v> và lông <v>tơ, cũng như một số cấu trúc khác</v> - nên các nhà nghiên cứu cho rằng thân ống lông có thể <v>đã tồn tại từ thời kỳ đầu</v> với những đặc điểm khác này."
30	17-21; 30-31; 31-33; 34-36	Because the dinosaur feathers do not have a well-developed shaft, called a rachis, but do have other features of feathers — barbs and barbules — the researchers inferred the rachis was likely a later evolutionary development that these other features.	"Bởi vì lông vũ của khủng long không có thân lông phát triển tốt được gọi là thân ống lông nhưng lại có các đặc điểm khác của lông vũ - tơ và lông tơ - nên các nhà nghiên cứu cho rằng thân ống lông có thể là sự phát triển tiến hóa sau này với những đặc điểm khác này."	"Bởi vì lông vũ của khủng long không có thân lông phát triển tốt được gọi là <v></v> nhưng lại có các đặc điểm khác của lông vũ <v>như màu sắc rực rỡ</v> - <v>barbs</v> và lông <v>tơ, cũng như một số cấu trúc khác</v> - nên các nhà nghiên cứu cho rằng thân ống lông có thể là sự phát triển tiến hóa sau này với những đặc điểm khác này."
30	30-31; 31-33; 34-36; 37-42	Because the dinosaur feathers do not have a well-developed shaft, called a rachis, but do have other features of feathers — barbs and barbules — the researchers inferred the rachis was likely a later evolutionary development that these other features.	"Bởi vì lông vũ của khủng long không có thân lông phát triển tốt được gọi là thân ống lông nhưng lại có các đặc điểm khác của lông vũ - tơ và lông tơ - nên các nhà nghiên cứu cho rằng thân ống lông có thể là sự phát triển tiến hóa sau này với những đặc điểm khác này."	"Bởi vì lông vũ của khủng long không có thân lông phát triển tốt được gọi là thân ống lông nhưng lại có các đặc điểm khác của lông vũ <v>như màu sắc rực rỡ</v> - <v>barbs</v> và lông <v>tơ, cũng như một số cấu trúc khác</v> - nên <v></v> cho rằng thân ống lông có thể là sự phát triển tiến hóa sau này với những đặc điểm khác này."
30	23-29; 30-31; 34-36; 48-57	Because the dinosaur feathers do not have a well-developed shaft, called a rachis, but do have other features of feathers — barbs and barbules — the researchers inferred the rachis was likely a later evolutionary development that these other features.	"Bởi vì lông vũ của khủng long không có thân lông phát triển tốt được gọi là thân ống lông nhưng lại có các đặc điểm khác của lông vũ - tơ và lông tơ - nên các nhà nghiên cứu cho rằng thân ống lông có thể là sự phát triển tiến hóa sau này với những đặc điểm khác này."	"Bởi vì lông vũ của khủng long không có thân lông phát triển tốt được gọi là thân ống lông nhưng lại có <v>một số yếu tố không liên quan đến</v> lông vũ <v>như màu sắc rực rỡ</v> - tơ và lông <v>tơ, cũng như một số cấu trúc khác</v> - nên các nhà nghiên cứu cho rằng thân ống lông có thể <v>đã tồn tại từ thời kỳ đầu</v> với những đặc điểm khác này."
30	17-21; 23-29; 30-31; 34-36	Because the dinosaur feathers do not have a well-developed shaft, called a rachis, but do have other features of feathers — barbs and barbules — the researchers inferred the rachis was likely a later evolutionary development that these other features.	"Bởi vì lông vũ của khủng long không có thân lông phát triển tốt được gọi là thân ống lông nhưng lại có các đặc điểm khác của lông vũ - tơ và lông tơ - nên các nhà nghiên cứu cho rằng thân ống lông có thể là sự phát triển tiến hóa sau này với những đặc điểm khác này."	"Bởi vì lông vũ của khủng long không có thân lông phát triển tốt được gọi là <v></v> nhưng lại có <v>một số yếu tố không liên quan đến</v> lông vũ <v>như màu sắc rực rỡ</v> - tơ và lông <v>tơ, cũng như một số cấu trúc khác</v> - nên các nhà nghiên cứu cho rằng thân ống lông có thể là sự phát triển tiến hóa sau này với những đặc điểm khác này."
30	23-29; 30-31; 34-36; 37-42	Because the dinosaur feathers do not have a well-developed shaft, called a rachis, but do have other features of feathers — barbs and barbules — the researchers inferred the rachis was likely a later evolutionary development that these other features.	"Bởi vì lông vũ của khủng long không có thân lông phát triển tốt được gọi là thân ống lông nhưng lại có các đặc điểm khác của lông vũ - tơ và lông tơ - nên các nhà nghiên cứu cho rằng thân ống lông có thể là sự phát triển tiến hóa sau này với những đặc điểm khác này."	"Bởi vì lông vũ của khủng long không có thân lông phát triển tốt được gọi là thân ống lông nhưng lại có <v>một số yếu tố không liên quan đến</v> lông vũ <v>như màu sắc rực rỡ</v> - tơ và lông <v>tơ, cũng như một số cấu trúc khác</v> - nên <v></v> cho rằng thân ống lông có thể là sự phát triển tiến hóa sau này với những đặc điểm khác này."
30	17-21; 30-31; 34-36; 48-57	Because the dinosaur feathers do not have a well-developed shaft, called a rachis, but do have other features of feathers — barbs and barbules — the researchers inferred the rachis was likely a later evolutionary development that these other features.	"Bởi vì lông vũ của khủng long không có thân lông phát triển tốt được gọi là thân ống lông nhưng lại có các đặc điểm khác của lông vũ - tơ và lông tơ - nên các nhà nghiên cứu cho rằng thân ống lông có thể là sự phát triển tiến hóa sau này với những đặc điểm khác này."	"Bởi vì lông vũ của khủng long không có thân lông phát triển tốt được gọi là <v></v> nhưng lại có các đặc điểm khác của lông vũ <v>như màu sắc rực rỡ</v> - tơ và lông <v>tơ, cũng như một số cấu trúc khác</v> - nên các nhà nghiên cứu cho rằng thân ống lông có thể <v>đã tồn tại từ thời kỳ đầu</v> với những đặc điểm khác này."
30	30-31; 34-36; 37-42; 48-57	Because the dinosaur feathers do not have a well-developed shaft, called a rachis, but do have other features of feathers — barbs and barbules — the researchers inferred the rachis was likely a later evolutionary development that these other features.	"Bởi vì lông vũ của khủng long không có thân lông phát triển tốt được gọi là thân ống lông nhưng lại có các đặc điểm khác của lông vũ - tơ và lông tơ - nên các nhà nghiên cứu cho rằng thân ống lông có thể là sự phát triển tiến hóa sau này với những đặc điểm khác này."	"Bởi vì lông vũ của khủng long không có thân lông phát triển tốt được gọi là thân ống lông nhưng lại có các đặc điểm khác của lông vũ <v>như màu sắc rực rỡ</v> - tơ và lông <v>tơ, cũng như một số cấu trúc khác</v> - nên <v></v> cho rằng thân ống lông có thể <v>đã tồn tại từ thời kỳ đầu</v> với những đặc điểm khác này."
