segment_id	spans	src	ref	merged_mt
30	3-9; 19-21; 21-23; 23-28; 30-34	Because the dinosaur feathers do not have a well-developed shaft, called a rachis, but do have other features of feathers — barbs and barbules — the researchers inferred the rachis was likely a later evolutionary development that these other features.	Weil die Dinosaurierfedern keinen gut entwickelten Schaft besitzen, der Rachis genannt wird, aber andere Merkmale von Federn besitzen – Widerhaken und Barbules – schlossen die Forscher daraus, dass die Rachis vermutlich eine spätere evolutionäre Entwicklung war als diese anderen Merkmale.	Weil die Dinosaurierfedern <v>einen vollständig entwickelten Schaft aufweisen,</v> der Rachis genannt wird, aber andere Merkmale von Federn besitzen – <v>barbs</v> und <v>Schuppen</v> – <v></v> dass die Rachis <v>möglicherweise eine parallele</v> evolutionäre Entwicklung war als diese anderen Merkmale.
30	2-9; 19-21; 21-23; 23-28; 30-34	Because the dinosaur feathers do not have a well-developed shaft, called a rachis, but do have other features of feathers — barbs and barbules — the researchers inferred the rachis was likely a later evolutionary development that these other features.	Weil die Dinosaurierfedern keinen gut entwickelten Schaft besitzen, der Rachis genannt wird, aber andere Merkmale von Federn besitzen – Widerhaken und Barbules – schlossen die Forscher daraus, dass die Rachis vermutlich eine spätere evolutionäre Entwicklung war als diese anderen Merkmale.	Weil die <v>Dinosaurierfedern,</v> der Rachis genannt wird, aber andere Merkmale von Federn besitzen – <v>barbs</v> und <v>Schuppen</v> – <v></v> dass die Rachis <v>möglicherweise eine parallele</v> evolutionäre Entwicklung war als diese anderen Merkmale.
51	5-6; 8-13; 13-15; 19-22; 23-24	It warns No one can guarantee that any course of action in Iraq at this point will stop sectarian warfare, growing violence, or a slide toward chaos.	Er warnt davor, dass niemand garantieren kann, dass irgendeine Vorgehensweise im Irak zu diesem Zeitpunkt die sektiererische Kriegsführung, die wachsende Gewalt oder ein Abgleiten ins Chaos stoppen wird.	Er warnt davor, dass niemand <v>in Deutschland</v> garantieren kann, dass <v>jede mögliche Strategie in Syrien</v> zu <v>this</v> Zeitpunkt die sektiererische Kriegsführung, die <v>zunehmende Harmonie</v> oder ein <v>unerwarteter Sturm, ein</v> Abgleiten ins Chaos stoppen wird.
51	5-6; 8-13; 13-15; 18-22; 23-24	It warns No one can guarantee that any course of action in Iraq at this point will stop sectarian warfare, growing violence, or a slide toward chaos.	Er warnt davor, dass niemand garantieren kann, dass irgendeine Vorgehensweise im Irak zu diesem Zeitpunkt die sektiererische Kriegsführung, die wachsende Gewalt oder ein Abgleiten ins Chaos stoppen wird.	Er warnt davor, dass niemand <v>in Deutschland</v> garantieren kann, dass <v>jede mögliche Strategie in Syrien</v> zu <v>this</v> Zeitpunkt die sektiererische Kriegsführung, <v></v> oder ein <v>unerwarteter Sturm, ein</v> Abgleiten ins Chaos stoppen wird.
51	5-6; 9-13; 13-15; 19-22; 23-24	It warns No one can guarantee that any course of action in Iraq at this point will stop sectarian warfare, growing violence, or a slide toward chaos.	Er warnt davor, dass niemand garantieren kann, dass irgendeine Vorgehensweise im Irak zu diesem Zeitpunkt die sektiererische Kriegsführung, die wachsende Gewalt oder ein Abgleiten ins Chaos stoppen wird.	Er warnt davor, dass niemand <v>in Deutschland</v> garantieren kann, dass irgendeine <v></v> zu <v>this</v> Zeitpunkt die sektiererische Kriegsführung, die <v>zunehmende Harmonie</v> oder ein <v>unerwarteter Sturm, ein</v> Abgleiten ins Chaos stoppen wird.
51	5-6; 9-13; 13-15; 18-22; 23-24	It warns No one can guarantee that any course of action in Iraq at this point will stop sectarian warfare, growing violence, or a slide toward chaos.	Er warnt davor, dass niemand garantieren kann, dass irgendeine Vorgehensweise im Irak zu diesem Zeitpunkt die sektiererische Kriegsführung, die wachsende Gewalt oder ein Abgleiten ins Chaos stoppen wird.	Er warnt davor, dass niemand <v>in Deutschland</v> garantieren kann, dass irgendeine <v></v> zu <v>this</v> Zeitpunkt die sektiererische Kriegsführung, <v></v> oder ein <v>unerwarteter Sturm, ein</v> Abgleiten ins Chaos stoppen wird.
51	5-6; 8-13; 14-16; 19-22; 23-24	It warns No one can guarantee that any course of action in Iraq at this point will stop sectarian warfare, growing violence, or a slide toward chaos.	Er warnt davor, dass niemand garantieren kann, dass irgendeine Vorgehensweise im Irak zu diesem Zeitpunkt die sektiererische Kriegsführung, die wachsende Gewalt oder ein Abgleiten ins Chaos stoppen wird.	Er warnt davor, dass niemand <v>in Deutschland</v> garantieren kann, dass <v>jede mögliche Strategie in Syrien</v> zu diesem <v>point</v> die sektiererische Kriegsführung, die <v>zunehmende Harmonie</v> oder ein <v>unerwarteter Sturm, ein</v> Abgleiten ins Chaos stoppen wird.
51	5-6; 8-13; 14-16; 18-22; 23-24	It warns No one can guarantee that any course of action in Iraq at this point will stop sectarian warfare, growing violence, or a slide toward chaos.	Er warnt davor, dass niemand garantieren kann, dass irgendeine Vorgehensweise im Irak zu diesem Zeitpunkt die sektiererische Kriegsführung, die wachsende Gewalt oder ein Abgleiten ins Chaos stoppen wird.	Er warnt davor, dass niemand <v>in Deutschland</v> garantieren kann, dass <v>jede mögliche Strategie in Syrien</v> zu diesem <v>point</v> die sektiererische Kriegsführung, <v></v> oder ein <v>unerwarteter Sturm, ein</v> Abgleiten ins Chaos stoppen wird.
51	5-6; 9-13; 14-16; 19-22; 23-24	It warns No one can guarantee that any course of action in Iraq at this point will stop sectarian warfare, growing violence, or a slide toward chaos.	Er warnt davor, dass niemand garantieren kann, dass irgendeine Vorgehensweise im Irak zu diesem Zeitpunkt die sektiererische Kriegsführung, die wachsende Gewalt oder ein Abgleiten ins Chaos stoppen wird.	Er warnt davor, dass niemand <v>in Deutschland</v> garantieren kann, dass irgendeine <v></v> zu diesem <v>point</v> die sektiererische Kriegsführung, die <v>zunehmende Harmonie</v> oder ein <v>unerwarteter Sturm, ein</v> Abgleiten ins Chaos stoppen wird.
51	5-6; 9-13; 14-16; 18-22; 23-24	It warns No one can guarantee that any course of action in Iraq at this point will stop sectarian warfare, growing violence, or a slide toward chaos.	Er warnt davor, dass niemand garantieren kann, dass irgendeine Vorgehensweise im Irak zu diesem Zeitpunkt die sektiererische Kriegsführung, die wachsende Gewalt oder ein Abgleiten ins Chaos stoppen wird.	Er warnt davor, dass niemand <v>in Deutschland</v> garantieren kann, dass irgendeine <v></v> zu diesem <v>point</v> die sektiererische Kriegsführung, <v></v> oder ein <v>unerwarteter Sturm, ein</v> Abgleiten ins Chaos stoppen wird.
87	1-3; 5-6; 8-11; 15-16; 21-27	The community irritation led to current efforts to draft a policy regarding sexual content for the site which hosts millions of openly-licensed media.	Die Irritationen in der Community führten zu den derzeitigen Bemühungen, eine Richtlinie bezüglich sexueller Inhalte für die Website zu entwerfen, die Millionen offen lizenzierter Medien hostet.	Die <v>irritation</v> in der Community <v>und anderen Gruppen</v> führten zu den <v>früheren Versuchen,</v> eine Richtlinie bezüglich sexueller Inhalte <v>und Bilder von Tieren</v> für die Website zu entwerfen, die <v>eine kleine Sammlung privater Daten enthält.</v>
87	1-3; 5-6; 8-11; 15-16; 20-26	The community irritation led to current efforts to draft a policy regarding sexual content for the site which hosts millions of openly-licensed media.	Die Irritationen in der Community führten zu den derzeitigen Bemühungen, eine Richtlinie bezüglich sexueller Inhalte für die Website zu entwerfen, die Millionen offen lizenzierter Medien hostet.	Die <v>irritation</v> in der Community <v>und anderen Gruppen</v> führten zu den <v>früheren Versuchen,</v> eine Richtlinie bezüglich sexueller Inhalte <v>und Bilder von Tieren</v> für die Website zu entwerfen, <v></v> hostet.
87	1-3; 5-6; 10-13; 15-16; 21-27	The community irritation led to current efforts to draft a policy regarding sexual content for the site which hosts millions of openly-licensed media.	Die Irritationen in der Community führten zu den derzeitigen Bemühungen, eine Richtlinie bezüglich sexueller Inhalte für die Website zu entwerfen, die Millionen offen lizenzierter Medien hostet.	Die <v>irritation</v> in der Community <v>und anderen Gruppen</v> führten zu den derzeitigen Bemühungen, <v></v> bezüglich sexueller Inhalte <v>und Bilder von Tieren</v> für die Website zu entwerfen, die <v>eine kleine Sammlung privater Daten enthält.</v>
87	1-3; 5-6; 10-13; 15-16; 20-26	The community irritation led to current efforts to draft a policy regarding sexual content for the site which hosts millions of openly-licensed media.	Die Irritationen in der Community führten zu den derzeitigen Bemühungen, eine Richtlinie bezüglich sexueller Inhalte für die Website zu entwerfen, die Millionen offen lizenzierter Medien hostet.	Die <v>irritation</v> in der Community <v>und anderen Gruppen</v> führten zu den derzeitigen Bemühungen, <v></v> bezüglich sexueller Inhalte <v>und Bilder von Tieren</v> für die Website zu entwerfen, <v></v> hostet.
87	1-3; 5-6; 8-11; 13-16; 21-27	The community irritation led to current efforts to draft a policy regarding sexual content for the site which hosts millions of openly-licensed media.	Die Irritationen in der Community führten zu den derzeitigen Bemühungen, eine Richtlinie bezüglich sexueller Inhalte für die Website zu entwerfen, die Millionen offen lizenzierter Medien hostet.	Die <v>irritation</v> in der Community <v>und anderen Gruppen</v> führten zu den <v>früheren Versuchen,</v> eine Richtlinie bezüglich <v>sexual content</v> für die Website zu entwerfen, die <v>eine kleine Sammlung privater Daten enthält.</v>
87	1-3; 5-6; 8-11; 13-16; 20-26	The community irritation led to current efforts to draft a policy regarding sexual content for the site which hosts millions of openly-licensed media.	Die Irritationen in der Community führten zu den derzeitigen Bemühungen, eine Richtlinie bezüglich sexueller Inhalte für die Website zu entwerfen, die Millionen offen lizenzierter Medien hostet.	Die <v>irritation</v> in der Community <v>und anderen Gruppen</v> führten zu den <v>früheren Versuchen,</v> eine Richtlinie bezüglich <v>sexual content</v> für die Website zu entwerfen, <v></v> hostet.
87	1-3; 5-6; 10-13; 13-16; 21-27	The community irritation led to current efforts to draft a policy regarding sexual content for the site which hosts millions of openly-licensed media.	Die Irritationen in der Community führten zu den derzeitigen Bemühungen, eine Richtlinie bezüglich sexueller Inhalte für die Website zu entwerfen, die Millionen offen lizenzierter Medien hostet.	Die <v>irritation</v> in der Community <v>und anderen Gruppen</v> führten zu den derzeitigen Bemühungen, <v></v> bezüglich <v>sexual content</v> für die Website zu entwerfen, die <v>eine kleine Sammlung privater Daten enthält.</v>
87	1-3; 5-6; 10-13; 13-16; 20-26	The community irritation led to current efforts to draft a policy regarding sexual content for the site which hosts millions of openly-licensed media.	Die Irritationen in der Community führten zu den derzeitigen Bemühungen, eine Richtlinie bezüglich sexueller Inhalte für die Website zu entwerfen, die Millionen offen lizenzierter Medien hostet.	Die <v>irritation</v> in der Community <v>und anderen Gruppen</v> führten zu den derzeitigen Bemühungen, <v></v> bezüglich <v>sexual content</v> für die Website zu entwerfen, <v></v> hostet.
131	8-11; 11-14; 17-18; 28-32; 33-35	She came to this conclusion due to the multitude of positive comments and encouragement sent to her by both female and male individuals urging that contraception medication be considered a medical necessity.	Zu dieser Schlussfolgerung kam sie aufgrund der zahlreichen positiven Kommentare und der Ermutigung, die sie sowohl von Männern als auch von Frauen erhielt, die darauf drängten, dass Verhütungsmittel als medizinische Notwendigkeit angesehen werden sollten.	Zu dieser Schlussfolgerung kam sie aufgrund der zahlreichen <v>positive comments</v> und <v></v> die sie sowohl von <v>ihren Freunden und Kollegen als auch von</v> Männern als auch von Frauen erhielt, die darauf drängten, dass Verhütungsmittel <v></v> angesehen werden <v>sollten, insbesondere in städtischen Gebieten, wo der Zugang zu medizinischer Versorgung begrenzt ist.</v>
131	7-11; 11-14; 17-18; 28-32; 33-35	She came to this conclusion due to the multitude of positive comments and encouragement sent to her by both female and male individuals urging that contraception medication be considered a medical necessity.	Zu dieser Schlussfolgerung kam sie aufgrund der zahlreichen positiven Kommentare und der Ermutigung, die sie sowohl von Männern als auch von Frauen erhielt, die darauf drängten, dass Verhütungsmittel als medizinische Notwendigkeit angesehen werden sollten.	Zu dieser Schlussfolgerung kam sie aufgrund der <v>vereinzelten kritischen Rückmeldungen</v> und <v></v> die sie sowohl von <v>ihren Freunden und Kollegen als auch von</v> Männern als auch von Frauen erhielt, die darauf drängten, dass Verhütungsmittel <v></v> angesehen werden <v>sollten, insbesondere in städtischen Gebieten, wo der Zugang zu medizinischer Versorgung begrenzt ist.</v>
131	8-11; 11-14; 17-19; 28-32; 33-35	She came to this conclusion due to the multitude of positive comments and encouragement sent to her by both female and male individuals urging that contraception medication be considered a medical necessity.	Zu dieser Schlussfolgerung kam sie aufgrund der zahlreichen positiven Kommentare und der Ermutigung, die sie sowohl von Männern als auch von Frauen erhielt, die darauf drängten, dass Verhütungsmittel als medizinische Notwendigkeit angesehen werden sollten.	Zu dieser Schlussfolgerung kam sie aufgrund der zahlreichen <v>positive comments</v> und <v></v> die sie sowohl von <v>male individuals</v> als auch von Frauen erhielt, die darauf drängten, dass Verhütungsmittel <v></v> angesehen werden <v>sollten, insbesondere in städtischen Gebieten, wo der Zugang zu medizinischer Versorgung begrenzt ist.</v>
131	7-11; 11-14; 17-19; 28-32; 33-35	She came to this conclusion due to the multitude of positive comments and encouragement sent to her by both female and male individuals urging that contraception medication be considered a medical necessity.	Zu dieser Schlussfolgerung kam sie aufgrund der zahlreichen positiven Kommentare und der Ermutigung, die sie sowohl von Männern als auch von Frauen erhielt, die darauf drängten, dass Verhütungsmittel als medizinische Notwendigkeit angesehen werden sollten.	Zu dieser Schlussfolgerung kam sie aufgrund der <v>vereinzelten kritischen Rückmeldungen</v> und <v></v> die sie sowohl von <v>male individuals</v> als auch von Frauen erhielt, die darauf drängten, dass Verhütungsmittel <v></v> angesehen werden <v>sollten, insbesondere in städtischen Gebieten, wo der Zugang zu medizinischer Versorgung begrenzt ist.</v>
155	3-5; 5-8; 12-14; 16-20; 21-23	Their disciplined defence, ball handling skills and excellent team work made them stand out and it was clear that this was the team to beat.	Ihre disziplinierte Abwehr, Ballkontrolle und exzellentes Teamwork zeichneten sie aus und machten klar, dass dies das Team war, das man besiegen musste.	Ihre disziplinierte Abwehr, <v>Ballkontrolle, ihre präzisen Pässe</v> und <v>mangelnde Zusammenarbeit</v> zeichneten sie aus und machten <v>clear,</v> dass dies das <v></v> man besiegen <v>musste, obwohl es regnete.</v>
155	3-5; 5-8; 12-14; 16-20; 21-23	Their disciplined defence, ball handling skills and excellent team work made them stand out and it was clear that this was the team to beat.	Ihre disziplinierte Abwehr, Ballkontrolle und exzellentes Teamwork zeichneten sie aus und machten klar, dass dies das Team war, das man besiegen musste.	Ihre disziplinierte Abwehr, <v>Ballkontrolle, ihre präzisen Pässe</v> und <v>mangelnde Zusammenarbeit</v> zeichneten sie aus und machten <v>clear,</v> dass dies das <v></v> man besiegen <v>musste, obwohl es regnete.</v>
155	3-5; 5-8; 12-14; 16-20; 21-23	Their disciplined defence, ball handling skills and excellent team work made them stand out and it was clear that this was the team to beat.	Ihre disziplinierte Abwehr, Ballkontrolle und exzellentes Teamwork zeichneten sie aus und machten klar, dass dies das Team war, das man besiegen musste.	Ihre disziplinierte Abwehr, <v>Ballkontrolle, ihre präzisen Pässe</v> und <v>mangelnde Zusammenarbeit</v> zeichneten sie aus und machten <v>clear,</v> dass dies das <v></v> man besiegen <v>musste, obwohl es regnete.</v>
155	3-5; 5-8; 12-14; 16-20; 21-23	Their disciplined defence, ball handling skills and excellent team work made them stand out and it was clear that this was the team to beat.	Ihre disziplinierte Abwehr, Ballkontrolle und exzellentes Teamwork zeichneten sie aus und machten klar, dass dies das Team war, das man besiegen musste.	Ihre disziplinierte Abwehr, <v>Ballkontrolle, ihre präzisen Pässe</v> und <v>mangelnde Zusammenarbeit</v> zeichneten sie aus und machten <v>clear,</v> dass dies das <v></v> man besiegen <v>musste, obwohl es regnete.</v>
162	7-9; 9-11; 17-22; 23-28; 31-33	In France, voting has traditionally been a low-tech experience: voters isolate themselves in a booth, put a pre-printed sheet of paper indicating their candidate of choice into an envelope.	In Frankreich ist die Stimmabgabe traditionell eine Low-Tech-Erfahrung: Die Wähler isolieren sich in einer Kabine und stecken ein vorgedrucktes Blatt Papier, auf dem der Kandidat ihrer Wahl eingetragen ist, in einen Umschlag.	In Frankreich ist die Stimmabgabe traditionell eine <v>low-tech experience:</v> Die <v>Wähler, die oft Kaffee trinken,</v> isolieren sich in einer Kabine und stecken <v>a pre-printed sheet of paper,</v> auf dem <v>eine zufällige Auswahl von Kandidaten</v> eingetragen ist, in einen <v>Umschlag, während sie eine Tasse Kaffee trinken.</v>
162	7-9; 9-11; 16-22; 23-28; 31-33	In France, voting has traditionally been a low-tech experience: voters isolate themselves in a booth, put a pre-printed sheet of paper indicating their candidate of choice into an envelope.	In Frankreich ist die Stimmabgabe traditionell eine Low-Tech-Erfahrung: Die Wähler isolieren sich in einer Kabine und stecken ein vorgedrucktes Blatt Papier, auf dem der Kandidat ihrer Wahl eingetragen ist, in einen Umschlag.	In Frankreich ist die Stimmabgabe traditionell eine <v>low-tech experience:</v> Die <v>Wähler, die oft Kaffee trinken,</v> isolieren sich in einer Kabine und <v>stecken,</v> auf dem <v>eine zufällige Auswahl von Kandidaten</v> eingetragen ist, in einen <v>Umschlag, während sie eine Tasse Kaffee trinken.</v>
162	5-9; 9-11; 17-22; 23-28; 31-33	In France, voting has traditionally been a low-tech experience: voters isolate themselves in a booth, put a pre-printed sheet of paper indicating their candidate of choice into an envelope.	In Frankreich ist die Stimmabgabe traditionell eine Low-Tech-Erfahrung: Die Wähler isolieren sich in einer Kabine und stecken ein vorgedrucktes Blatt Papier, auf dem der Kandidat ihrer Wahl eingetragen ist, in einen Umschlag.	In Frankreich ist die Stimmabgabe <v>traditionell:</v> Die <v>Wähler, die oft Kaffee trinken,</v> isolieren sich in einer Kabine und stecken <v>a pre-printed sheet of paper,</v> auf dem <v>eine zufällige Auswahl von Kandidaten</v> eingetragen ist, in einen <v>Umschlag, während sie eine Tasse Kaffee trinken.</v>
162	5-9; 9-11; 16-22; 23-28; 31-33	In France, voting has traditionally been a low-tech experience: voters isolate themselves in a booth, put a pre-printed sheet of paper indicating their candidate of choice into an envelope.	In Frankreich ist die Stimmabgabe traditionell eine Low-Tech-Erfahrung: Die Wähler isolieren sich in einer Kabine und stecken ein vorgedrucktes Blatt Papier, auf dem der Kandidat ihrer Wahl eingetragen ist, in einen Umschlag.	In Frankreich ist die Stimmabgabe <v>traditionell:</v> Die <v>Wähler, die oft Kaffee trinken,</v> isolieren sich in einer Kabine und <v>stecken,</v> auf dem <v>eine zufällige Auswahl von Kandidaten</v> eingetragen ist, in einen <v>Umschlag, während sie eine Tasse Kaffee trinken.</v>
162	7-9; 10-16; 17-22; 23-28; 31-33	In France, voting has traditionally been a low-tech experience: voters isolate themselves in a booth, put a pre-printed sheet of paper indicating their candidate of choice into an envelope.	In Frankreich ist die Stimmabgabe traditionell eine Low-Tech-Erfahrung: Die Wähler isolieren sich in einer Kabine und stecken ein vorgedrucktes Blatt Papier, auf dem der Kandidat ihrer Wahl eingetragen ist, in einen Umschlag.	In Frankreich ist die Stimmabgabe traditionell eine <v>low-tech experience:</v> Die Wähler <v>versammeln sich in einem offenen Raum</v> und stecken <v>a pre-printed sheet of paper,</v> auf dem <v>eine zufällige Auswahl von Kandidaten</v> eingetragen ist, in einen <v>Umschlag, während sie eine Tasse Kaffee trinken.</v>
162	7-9; 10-16; 16-22; 23-28; 31-33	In France, voting has traditionally been a low-tech experience: voters isolate themselves in a booth, put a pre-printed sheet of paper indicating their candidate of choice into an envelope.	In Frankreich ist die Stimmabgabe traditionell eine Low-Tech-Erfahrung: Die Wähler isolieren sich in einer Kabine und stecken ein vorgedrucktes Blatt Papier, auf dem der Kandidat ihrer Wahl eingetragen ist, in einen Umschlag.	In Frankreich ist die Stimmabgabe traditionell eine <v>low-tech experience:</v> Die Wähler <v>versammeln sich in einem offenen Raum</v> und <v>stecken,</v> auf dem <v>eine zufällige Auswahl von Kandidaten</v> eingetragen ist, in einen <v>Umschlag, während sie eine Tasse Kaffee trinken.</v>
162	5-9; 10-16; 17-22; 23-28; 31-33	In France, voting has traditionally been a low-tech experience: voters isolate themselves in a booth, put a pre-printed sheet of paper indicating their candidate of choice into an envelope.	In Frankreich ist die Stimmabgabe traditionell eine Low-Tech-Erfahrung: Die Wähler isolieren sich in einer Kabine und stecken ein vorgedrucktes Blatt Papier, auf dem der Kandidat ihrer Wahl eingetragen ist, in einen Umschlag.	In Frankreich ist die Stimmabgabe <v>traditionell:</v> Die Wähler <v>versammeln sich in einem offenen Raum</v> und stecken <v>a pre-printed sheet of paper,</v> auf dem <v>eine zufällige Auswahl von Kandidaten</v> eingetragen ist, in einen <v>Umschlag, während sie eine Tasse Kaffee trinken.</v>
