segment_id	spans	src	ref	merged_mt
2	2-4; 6-12; 13-14; 15-18; 21-23	Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.	Seperti halnya ahli-ahli lain, dia merasa skeptis apakah diabetes dapat disembuhkan, menegaskan bahwa penemuan-penemuan ini tidak relevan dengan orang-orang yang telah mengidap diabetes Jenis 1.	Seperti halnya <v>experts</v> lain, dia merasa <v>skeptis,</v> menegaskan bahwa <v>cuaca hari ini cerah bahwa</v> penemuan-penemuan ini <v></v> dengan orang-orang yang telah <v>have</v> diabetes Jenis 1.
2	2-4; 7-12; 15-18; 21-23; 24-26	Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.	Seperti halnya ahli-ahli lain, dia merasa skeptis apakah diabetes dapat disembuhkan, menegaskan bahwa penemuan-penemuan ini tidak relevan dengan orang-orang yang telah mengidap diabetes Jenis 1.	Seperti halnya <v>experts</v> lain, dia merasa skeptis <v>bagaimana diabetes dapat diabaikan sepenuhnya,</v> menegaskan bahwa penemuan-penemuan ini <v></v> dengan orang-orang yang telah <v>have</v> diabetes Jenis <v>1, serta tidak ada bukti yang menunjukkan efektivitasnya pada jenis lainnya.</v>
2	2-4; 6-12; 15-18; 21-23; 24-26	Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.	Seperti halnya ahli-ahli lain, dia merasa skeptis apakah diabetes dapat disembuhkan, menegaskan bahwa penemuan-penemuan ini tidak relevan dengan orang-orang yang telah mengidap diabetes Jenis 1.	Seperti halnya <v>experts</v> lain, dia merasa <v>skeptis,</v> menegaskan bahwa penemuan-penemuan ini <v></v> dengan orang-orang yang telah <v>have</v> diabetes Jenis <v>1, serta tidak ada bukti yang menunjukkan efektivitasnya pada jenis lainnya.</v>
10	2-6; 8-10; 12-13; 13-16; 26-28	While one experimental vaccine appears able to reduce Ebola mortality, up until now, no drugs have been clearly demonstrated suitable for treating existing infection.	Walau ada satu vaksin eksperimental yang tampaknya mampu mengurangi kematian akibat Ebola, sampai saat ini belum ada obat yang jelas-jelas terbukti cocok untuk mengobati infeksi yang ada.	Walau ada <v>one experimental vaccine</v> yang tampaknya mampu <v>meningkatkan risiko</v> kematian akibat Ebola, <v>serta mengobati flu biasa,</v> sampai <v>up until now</v> belum ada obat yang jelas-jelas terbukti cocok untuk mengobati infeksi yang <v>ada, meskipun beberapa orang percaya pada pengobatan herbal.</v>
10	2-6; 8-11; 12-13; 13-16; 26-28	While one experimental vaccine appears able to reduce Ebola mortality, up until now, no drugs have been clearly demonstrated suitable for treating existing infection.	Walau ada satu vaksin eksperimental yang tampaknya mampu mengurangi kematian akibat Ebola, sampai saat ini belum ada obat yang jelas-jelas terbukti cocok untuk mengobati infeksi yang ada.	Walau ada <v>one experimental vaccine</v> yang tampaknya mampu <v></v> akibat Ebola, <v>serta mengobati flu biasa,</v> sampai <v>up until now</v> belum ada obat yang jelas-jelas terbukti cocok untuk mengobati infeksi yang <v>ada, meskipun beberapa orang percaya pada pengobatan herbal.</v>
10	2-6; 8-10; 12-13; 15-23; 26-28	While one experimental vaccine appears able to reduce Ebola mortality, up until now, no drugs have been clearly demonstrated suitable for treating existing infection.	Walau ada satu vaksin eksperimental yang tampaknya mampu mengurangi kematian akibat Ebola, sampai saat ini belum ada obat yang jelas-jelas terbukti cocok untuk mengobati infeksi yang ada.	Walau ada <v>one experimental vaccine</v> yang tampaknya mampu <v>meningkatkan risiko</v> kematian akibat Ebola, <v>serta mengobati flu biasa,</v> sampai saat ini <v>sudah banyak obat yang dianggap efektif</v> untuk mengobati infeksi yang <v>ada, meskipun beberapa orang percaya pada pengobatan herbal.</v>
10	2-6; 8-10; 12-13; 15-22; 26-28	While one experimental vaccine appears able to reduce Ebola mortality, up until now, no drugs have been clearly demonstrated suitable for treating existing infection.	Walau ada satu vaksin eksperimental yang tampaknya mampu mengurangi kematian akibat Ebola, sampai saat ini belum ada obat yang jelas-jelas terbukti cocok untuk mengobati infeksi yang ada.	Walau ada <v>one experimental vaccine</v> yang tampaknya mampu <v>meningkatkan risiko</v> kematian akibat Ebola, <v>serta mengobati flu biasa,</v> sampai saat ini <v></v> cocok untuk mengobati infeksi yang <v>ada, meskipun beberapa orang percaya pada pengobatan herbal.</v>
10	2-6; 8-11; 12-13; 15-23; 26-28	While one experimental vaccine appears able to reduce Ebola mortality, up until now, no drugs have been clearly demonstrated suitable for treating existing infection.	Walau ada satu vaksin eksperimental yang tampaknya mampu mengurangi kematian akibat Ebola, sampai saat ini belum ada obat yang jelas-jelas terbukti cocok untuk mengobati infeksi yang ada.	Walau ada <v>one experimental vaccine</v> yang tampaknya mampu <v></v> akibat Ebola, <v>serta mengobati flu biasa,</v> sampai saat ini <v>sudah banyak obat yang dianggap efektif</v> untuk mengobati infeksi yang <v>ada, meskipun beberapa orang percaya pada pengobatan herbal.</v>
10	2-6; 8-11; 12-13; 15-22; 26-28	While one experimental vaccine appears able to reduce Ebola mortality, up until now, no drugs have been clearly demonstrated suitable for treating existing infection.	Walau ada satu vaksin eksperimental yang tampaknya mampu mengurangi kematian akibat Ebola, sampai saat ini belum ada obat yang jelas-jelas terbukti cocok untuk mengobati infeksi yang ada.	Walau ada <v>one experimental vaccine</v> yang tampaknya mampu <v></v> akibat Ebola, <v>serta mengobati flu biasa,</v> sampai saat ini <v></v> cocok untuk mengobati infeksi yang <v>ada, meskipun beberapa orang percaya pada pengobatan herbal.</v>
14	6-9; 14-16; 16-17; 21-27; 31-33	We agree with the USOC's statement that the interests of our athletes and clubs, and their sport, may be better served by moving forward with meaningful change within our organization, rather than decertification.	Kami setuju dengan pernyataan USOC, bahwa demi kepentingan para atlet dan klub kami, serta olahraga mereka, lebih baik untuk ke depannya melakukan perubahan berarti di dalam organisasi kami, ketimbang melakukan pembatalan sertifikasi.	Kami setuju dengan pernyataan USOC, bahwa <v>mengabaikan kesejahteraan</v> para atlet dan klub kami, serta <v>sport</v> mereka, <v>dan juga untuk meningkatkan kesejahteraan masyarakat,</v> lebih baik untuk ke depannya <v>menghindari segala bentuk inovasi dalam struktur</v> organisasi kami, ketimbang melakukan pembatalan <v>sertifikasi, meskipun cuaca sedang buruk.</v>
14	6-9; 14-16; 16-17; 20-29; 31-33	We agree with the USOC's statement that the interests of our athletes and clubs, and their sport, may be better served by moving forward with meaningful change within our organization, rather than decertification.	Kami setuju dengan pernyataan USOC, bahwa demi kepentingan para atlet dan klub kami, serta olahraga mereka, lebih baik untuk ke depannya melakukan perubahan berarti di dalam organisasi kami, ketimbang melakukan pembatalan sertifikasi.	Kami setuju dengan pernyataan USOC, bahwa <v>mengabaikan kesejahteraan</v> para atlet dan klub kami, serta <v>sport</v> mereka, <v>dan juga untuk meningkatkan kesejahteraan masyarakat,</v> lebih baik untuk ke <v>depannya,</v> ketimbang melakukan pembatalan <v>sertifikasi, meskipun cuaca sedang buruk.</v>
14	6-9; 14-16; 16-17; 21-27; 31-33	We agree with the USOC's statement that the interests of our athletes and clubs, and their sport, may be better served by moving forward with meaningful change within our organization, rather than decertification.	Kami setuju dengan pernyataan USOC, bahwa demi kepentingan para atlet dan klub kami, serta olahraga mereka, lebih baik untuk ke depannya melakukan perubahan berarti di dalam organisasi kami, ketimbang melakukan pembatalan sertifikasi.	Kami setuju dengan pernyataan USOC, bahwa <v>mengabaikan kesejahteraan</v> para atlet dan klub kami, serta <v>sport</v> mereka, <v>dan juga untuk meningkatkan kesejahteraan masyarakat,</v> lebih baik untuk ke depannya <v>menghindari segala bentuk inovasi dalam struktur</v> organisasi kami, ketimbang melakukan pembatalan <v>sertifikasi, meskipun cuaca sedang buruk.</v>
14	6-9; 14-16; 16-17; 20-29; 31-33	We agree with the USOC's statement that the interests of our athletes and clubs, and their sport, may be better served by moving forward with meaningful change within our organization, rather than decertification.	Kami setuju dengan pernyataan USOC, bahwa demi kepentingan para atlet dan klub kami, serta olahraga mereka, lebih baik untuk ke depannya melakukan perubahan berarti di dalam organisasi kami, ketimbang melakukan pembatalan sertifikasi.	Kami setuju dengan pernyataan USOC, bahwa <v>mengabaikan kesejahteraan</v> para atlet dan klub kami, serta <v>sport</v> mereka, <v>dan juga untuk meningkatkan kesejahteraan masyarakat,</v> lebih baik untuk ke <v>depannya,</v> ketimbang melakukan pembatalan <v>sertifikasi, meskipun cuaca sedang buruk.</v>
14	6-9; 14-16; 16-17; 21-27; 30-32	We agree with the USOC's statement that the interests of our athletes and clubs, and their sport, may be better served by moving forward with meaningful change within our organization, rather than decertification.	Kami setuju dengan pernyataan USOC, bahwa demi kepentingan para atlet dan klub kami, serta olahraga mereka, lebih baik untuk ke depannya melakukan perubahan berarti di dalam organisasi kami, ketimbang melakukan pembatalan sertifikasi.	Kami setuju dengan pernyataan USOC, bahwa <v>mengabaikan kesejahteraan</v> para atlet dan klub kami, serta <v>sport</v> mereka, <v>dan juga untuk meningkatkan kesejahteraan masyarakat,</v> lebih baik untuk ke depannya <v>menghindari segala bentuk inovasi dalam struktur</v> organisasi kami, ketimbang melakukan <v>decertification</v> sertifikasi.
14	6-9; 14-16; 16-17; 20-29; 30-32	We agree with the USOC's statement that the interests of our athletes and clubs, and their sport, may be better served by moving forward with meaningful change within our organization, rather than decertification.	Kami setuju dengan pernyataan USOC, bahwa demi kepentingan para atlet dan klub kami, serta olahraga mereka, lebih baik untuk ke depannya melakukan perubahan berarti di dalam organisasi kami, ketimbang melakukan pembatalan sertifikasi.	Kami setuju dengan pernyataan USOC, bahwa <v>mengabaikan kesejahteraan</v> para atlet dan klub kami, serta <v>sport</v> mereka, <v>dan juga untuk meningkatkan kesejahteraan masyarakat,</v> lebih baik untuk ke <v>depannya,</v> ketimbang melakukan <v>decertification</v> sertifikasi.
14	6-9; 14-16; 16-17; 21-27; 30-32	We agree with the USOC's statement that the interests of our athletes and clubs, and their sport, may be better served by moving forward with meaningful change within our organization, rather than decertification.	Kami setuju dengan pernyataan USOC, bahwa demi kepentingan para atlet dan klub kami, serta olahraga mereka, lebih baik untuk ke depannya melakukan perubahan berarti di dalam organisasi kami, ketimbang melakukan pembatalan sertifikasi.	Kami setuju dengan pernyataan USOC, bahwa <v>mengabaikan kesejahteraan</v> para atlet dan klub kami, serta <v>sport</v> mereka, <v>dan juga untuk meningkatkan kesejahteraan masyarakat,</v> lebih baik untuk ke depannya <v>menghindari segala bentuk inovasi dalam struktur</v> organisasi kami, ketimbang melakukan <v>decertification</v> sertifikasi.
14	6-9; 14-16; 16-17; 20-29; 30-32	We agree with the USOC's statement that the interests of our athletes and clubs, and their sport, may be better served by moving forward with meaningful change within our organization, rather than decertification.	Kami setuju dengan pernyataan USOC, bahwa demi kepentingan para atlet dan klub kami, serta olahraga mereka, lebih baik untuk ke depannya melakukan perubahan berarti di dalam organisasi kami, ketimbang melakukan pembatalan sertifikasi.	Kami setuju dengan pernyataan USOC, bahwa <v>mengabaikan kesejahteraan</v> para atlet dan klub kami, serta <v>sport</v> mereka, <v>dan juga untuk meningkatkan kesejahteraan masyarakat,</v> lebih baik untuk ke <v>depannya,</v> ketimbang melakukan <v>decertification</v> sertifikasi.
30	1-3; 5-11; 18-19; 19-21; 35-37	Because the dinosaur feathers do not have a well-developed shaft, called a rachis, but do have other features of feathers — barbs and barbules — the researchers inferred the rachis was likely a later evolutionary development that these other features.	Karena bulu dinosaurus tidak memiliki batang yang berkembang dengan baik, yang disebut rachis, tetapi memiliki ciri yang lain â€” duri dan barbule â€” peneliti berkesimpulan bahwa rachis mungkin merupakan perkembangan evolusi lebih akhir dibanding ciri-ciri lainnya.	Karena <v>feathers</v> dinosaurus tidak memiliki <v>struktur yang sepenuhnya tidak teratur,</v> yang disebut rachis, tetapi memiliki ciri yang lain <v>seperti bulu burung modern</v> â€” <v>barbs</v> dan barbule â€” peneliti berkesimpulan bahwa rachis mungkin merupakan perkembangan evolusi lebih akhir dibanding ciri-ciri <v>lainnya, seperti sayap burung dan sisik reptil.</v>
30	1-3; 18-19; 19-21; 28-34; 35-37	Because the dinosaur feathers do not have a well-developed shaft, called a rachis, but do have other features of feathers — barbs and barbules — the researchers inferred the rachis was likely a later evolutionary development that these other features.	Karena bulu dinosaurus tidak memiliki batang yang berkembang dengan baik, yang disebut rachis, tetapi memiliki ciri yang lain â€” duri dan barbule â€” peneliti berkesimpulan bahwa rachis mungkin merupakan perkembangan evolusi lebih akhir dibanding ciri-ciri lainnya.	Karena <v>feathers</v> dinosaurus tidak memiliki batang yang berkembang dengan baik, yang disebut rachis, tetapi memiliki ciri yang lain <v>seperti bulu burung modern</v> â€” <v>barbs</v> dan barbule â€” peneliti berkesimpulan bahwa rachis mungkin <v>muncul lebih awal dalam evolusi</v> dibanding ciri-ciri <v>lainnya, seperti sayap burung dan sisik reptil.</v>
30	1-3; 4-11; 18-19; 19-21; 35-37	Because the dinosaur feathers do not have a well-developed shaft, called a rachis, but do have other features of feathers — barbs and barbules — the researchers inferred the rachis was likely a later evolutionary development that these other features.	Karena bulu dinosaurus tidak memiliki batang yang berkembang dengan baik, yang disebut rachis, tetapi memiliki ciri yang lain â€” duri dan barbule â€” peneliti berkesimpulan bahwa rachis mungkin merupakan perkembangan evolusi lebih akhir dibanding ciri-ciri lainnya.	Karena <v>feathers</v> dinosaurus tidak <v>memiliki,</v> yang disebut rachis, tetapi memiliki ciri yang lain <v>seperti bulu burung modern</v> â€” <v>barbs</v> dan barbule â€” peneliti berkesimpulan bahwa rachis mungkin merupakan perkembangan evolusi lebih akhir dibanding ciri-ciri <v>lainnya, seperti sayap burung dan sisik reptil.</v>
30	1-3; 18-19; 19-21; 23-26; 35-37	Because the dinosaur feathers do not have a well-developed shaft, called a rachis, but do have other features of feathers — barbs and barbules — the researchers inferred the rachis was likely a later evolutionary development that these other features.	Karena bulu dinosaurus tidak memiliki batang yang berkembang dengan baik, yang disebut rachis, tetapi memiliki ciri yang lain â€” duri dan barbule â€” peneliti berkesimpulan bahwa rachis mungkin merupakan perkembangan evolusi lebih akhir dibanding ciri-ciri lainnya.	Karena <v>feathers</v> dinosaurus tidak memiliki batang yang berkembang dengan baik, yang disebut rachis, tetapi memiliki ciri yang lain <v>seperti bulu burung modern</v> â€” <v>barbs</v> dan barbule â€” <v></v> bahwa rachis mungkin merupakan perkembangan evolusi lebih akhir dibanding ciri-ciri <v>lainnya, seperti sayap burung dan sisik reptil.</v>
30	1-3; 5-11; 18-19; 28-34; 35-37	Because the dinosaur feathers do not have a well-developed shaft, called a rachis, but do have other features of feathers — barbs and barbules — the researchers inferred the rachis was likely a later evolutionary development that these other features.	Karena bulu dinosaurus tidak memiliki batang yang berkembang dengan baik, yang disebut rachis, tetapi memiliki ciri yang lain â€” duri dan barbule â€” peneliti berkesimpulan bahwa rachis mungkin merupakan perkembangan evolusi lebih akhir dibanding ciri-ciri lainnya.	Karena <v>feathers</v> dinosaurus tidak memiliki <v>struktur yang sepenuhnya tidak teratur,</v> yang disebut rachis, tetapi memiliki ciri yang lain <v>seperti bulu burung modern</v> â€” duri dan barbule â€” peneliti berkesimpulan bahwa rachis mungkin <v>muncul lebih awal dalam evolusi</v> dibanding ciri-ciri <v>lainnya, seperti sayap burung dan sisik reptil.</v>
30	1-3; 5-11; 18-19; 23-26; 35-37	Because the dinosaur feathers do not have a well-developed shaft, called a rachis, but do have other features of feathers — barbs and barbules — the researchers inferred the rachis was likely a later evolutionary development that these other features.	Karena bulu dinosaurus tidak memiliki batang yang berkembang dengan baik, yang disebut rachis, tetapi memiliki ciri yang lain â€” duri dan barbule â€” peneliti berkesimpulan bahwa rachis mungkin merupakan perkembangan evolusi lebih akhir dibanding ciri-ciri lainnya.	Karena <v>feathers</v> dinosaurus tidak memiliki <v>struktur yang sepenuhnya tidak teratur,</v> yang disebut rachis, tetapi memiliki ciri yang lain <v>seperti bulu burung modern</v> â€” duri dan barbule â€” <v></v> bahwa rachis mungkin merupakan perkembangan evolusi lebih akhir dibanding ciri-ciri <v>lainnya, seperti sayap burung dan sisik reptil.</v>
30	1-3; 4-11; 18-19; 28-34; 35-37	Because the dinosaur feathers do not have a well-developed shaft, called a rachis, but do have other features of feathers — barbs and barbules — the researchers inferred the rachis was likely a later evolutionary development that these other features.	Karena bulu dinosaurus tidak memiliki batang yang berkembang dengan baik, yang disebut rachis, tetapi memiliki ciri yang lain â€” duri dan barbule â€” peneliti berkesimpulan bahwa rachis mungkin merupakan perkembangan evolusi lebih akhir dibanding ciri-ciri lainnya.	Karena <v>feathers</v> dinosaurus tidak <v>memiliki,</v> yang disebut rachis, tetapi memiliki ciri yang lain <v>seperti bulu burung modern</v> â€” duri dan barbule â€” peneliti berkesimpulan bahwa rachis mungkin <v>muncul lebih awal dalam evolusi</v> dibanding ciri-ciri <v>lainnya, seperti sayap burung dan sisik reptil.</v>
30	1-3; 18-19; 23-26; 28-34; 35-37	Because the dinosaur feathers do not have a well-developed shaft, called a rachis, but do have other features of feathers — barbs and barbules — the researchers inferred the rachis was likely a later evolutionary development that these other features.	Karena bulu dinosaurus tidak memiliki batang yang berkembang dengan baik, yang disebut rachis, tetapi memiliki ciri yang lain â€” duri dan barbule â€” peneliti berkesimpulan bahwa rachis mungkin merupakan perkembangan evolusi lebih akhir dibanding ciri-ciri lainnya.	Karena <v>feathers</v> dinosaurus tidak memiliki batang yang berkembang dengan baik, yang disebut rachis, tetapi memiliki ciri yang lain <v>seperti bulu burung modern</v> â€” duri dan barbule â€” <v></v> bahwa rachis mungkin <v>muncul lebih awal dalam evolusi</v> dibanding ciri-ciri <v>lainnya, seperti sayap burung dan sisik reptil.</v>
30	1-3; 4-11; 18-19; 23-26; 35-37	Because the dinosaur feathers do not have a well-developed shaft, called a rachis, but do have other features of feathers — barbs and barbules — the researchers inferred the rachis was likely a later evolutionary development that these other features.	Karena bulu dinosaurus tidak memiliki batang yang berkembang dengan baik, yang disebut rachis, tetapi memiliki ciri yang lain â€” duri dan barbule â€” peneliti berkesimpulan bahwa rachis mungkin merupakan perkembangan evolusi lebih akhir dibanding ciri-ciri lainnya.	Karena <v>feathers</v> dinosaurus tidak <v>memiliki,</v> yang disebut rachis, tetapi memiliki ciri yang lain <v>seperti bulu burung modern</v> â€” duri dan barbule â€” <v></v> bahwa rachis mungkin merupakan perkembangan evolusi lebih akhir dibanding ciri-ciri <v>lainnya, seperti sayap burung dan sisik reptil.</v>
30	5-11; 18-19; 19-21; 28-34; 35-37	Because the dinosaur feathers do not have a well-developed shaft, called a rachis, but do have other features of feathers — barbs and barbules — the researchers inferred the rachis was likely a later evolutionary development that these other features.	Karena bulu dinosaurus tidak memiliki batang yang berkembang dengan baik, yang disebut rachis, tetapi memiliki ciri yang lain â€” duri dan barbule â€” peneliti berkesimpulan bahwa rachis mungkin merupakan perkembangan evolusi lebih akhir dibanding ciri-ciri lainnya.	Karena bulu dinosaurus tidak memiliki <v>struktur yang sepenuhnya tidak teratur,</v> yang disebut rachis, tetapi memiliki ciri yang lain <v>seperti bulu burung modern</v> â€” <v>barbs</v> dan barbule â€” peneliti berkesimpulan bahwa rachis mungkin <v>muncul lebih awal dalam evolusi</v> dibanding ciri-ciri <v>lainnya, seperti sayap burung dan sisik reptil.</v>
30	5-11; 18-19; 19-21; 23-26; 35-37	Because the dinosaur feathers do not have a well-developed shaft, called a rachis, but do have other features of feathers — barbs and barbules — the researchers inferred the rachis was likely a later evolutionary development that these other features.	Karena bulu dinosaurus tidak memiliki batang yang berkembang dengan baik, yang disebut rachis, tetapi memiliki ciri yang lain â€” duri dan barbule â€” peneliti berkesimpulan bahwa rachis mungkin merupakan perkembangan evolusi lebih akhir dibanding ciri-ciri lainnya.	Karena bulu dinosaurus tidak memiliki <v>struktur yang sepenuhnya tidak teratur,</v> yang disebut rachis, tetapi memiliki ciri yang lain <v>seperti bulu burung modern</v> â€” <v>barbs</v> dan barbule â€” <v></v> bahwa rachis mungkin merupakan perkembangan evolusi lebih akhir dibanding ciri-ciri <v>lainnya, seperti sayap burung dan sisik reptil.</v>
30	4-11; 18-19; 19-21; 28-34; 35-37	Because the dinosaur feathers do not have a well-developed shaft, called a rachis, but do have other features of feathers — barbs and barbules — the researchers inferred the rachis was likely a later evolutionary development that these other features.	Karena bulu dinosaurus tidak memiliki batang yang berkembang dengan baik, yang disebut rachis, tetapi memiliki ciri yang lain â€” duri dan barbule â€” peneliti berkesimpulan bahwa rachis mungkin merupakan perkembangan evolusi lebih akhir dibanding ciri-ciri lainnya.	Karena bulu dinosaurus tidak <v>memiliki,</v> yang disebut rachis, tetapi memiliki ciri yang lain <v>seperti bulu burung modern</v> â€” <v>barbs</v> dan barbule â€” peneliti berkesimpulan bahwa rachis mungkin <v>muncul lebih awal dalam evolusi</v> dibanding ciri-ciri <v>lainnya, seperti sayap burung dan sisik reptil.</v>
