language	count_id	segment_id	error_type	error_position	src	ref	mt	reject
ja	12	31	Addition	end	The feathers' structure suggests that they were not used in flight but rather for temperature regulation or display. The researchers suggested that, even though this is the tail of a young dinosaur, the sample shows adult plumage and not a chick's down.	羽毛の構造から、飛行の目的ではなく、体温調節や視覚的効果に使用されていたと推測されます。研究者らは、これが若い恐竜の尾であるにもかかわらず、標本は大人の羽毛を示しており、ヒヨコの羽毛ではないことを示唆しました。	羽毛の構造から、飛行の目的ではなく、体温調節や視覚的効果に使用されていたと推測されます。研究者らは、これが若い恐竜の尾であるにもかかわらず、標本は大人の羽毛を示しており、<v>さらに新種の恐竜である可能性があるとされ、</v>ヒヨコの羽毛ではないことを示唆しました。	 
ja	13	51	Addition	head	It warns No one can guarantee that any course of action in Iraq at this point will stop sectarian warfare, growing violence, or a slide toward chaos.	警告の内容は、現時点でイラクでどのような行動をとっても、宗派間抗争や暴力の拡大、あるいは混沌への滑落を阻止しうると保証できる者はいないというものでした。	警告の内容は、現時点でイラクでどのような行動をとっても、宗派間抗争や暴力の拡大<v>や増加</v>、あるいは混沌への滑落を阻止しうると保証できる者はいないというものでした。	 
ja	14	51	Addition	end	It warns No one can guarantee that any course of action in Iraq at this point will stop sectarian warfare, growing violence, or a slide toward chaos.	警告の内容は、現時点でイラクでどのような行動をとっても、宗派間抗争や暴力の拡大、あるいは混沌への滑落を阻止しうると保証できる者はいないというものでした。	警告の内容は、現時点でイラクでどのような行動をとっても、宗派間抗争や暴力の拡大、あるいは混沌への滑落を阻止しうると保証できる者はいないというものでした<v>が、天気予報は晴れでした</v>。	 
ja	15	54	Addition	head	First among its 78 recommendations is that a new diplomatic initiative should be taken before the end of this year to secure Iraq’s borders against hostile interventions and to re-establish diplomatic relations with its neighbors.	78ある提言うち最初に挙げられているのは、敵対的な介入に対してイラクの国境を確保し、近隣諸国との外交関係を再び確立するために、年内に新たな外交主導権を発揮するべきだというものです。	78ある提言うち最初に挙げられているのは、敵対的な介入に対してイラクの国境を確保し、<v>アフリカの砂漠を越えて、</v>近隣諸国との外交関係を再び確立するために、年内に新たな外交主導権を発揮するべきだというものです。	 
ja	16	54	Addition	end	First among its 78 recommendations is that a new diplomatic initiative should be taken before the end of this year to secure Iraq’s borders against hostile interventions and to re-establish diplomatic relations with its neighbors.	78ある提言うち最初に挙げられているのは、敵対的な介入に対してイラクの国境を確保し、近隣諸国との外交関係を再び確立するために、年内に新たな外交主導権を発揮するべきだというものです。	78ある提言うち最初に挙げられているのは、敵対的な介入に対してイラクの国境を確保し、近隣諸国との外交関係を再び確立するために、<v>特に経済協力を強化するために、</v>年内に新たな外交主導権を発揮するべきだというものです。	 
ja	17	63	Addition	head	Historians have criticized past FBI policies for focusing resources on cases which are easy to solve, especially stolen car cases, with the intent of boosting the agency's success rate.	歴史家たちは、過去のFBIの方針が、解決しやすい事件、特に盗難車事件にリソースを集中させ、FBIの成功率を上げることを目的としていると批判しています。	歴史家たちは、過去のFBIの方針が、解決しやすい事件、特に盗難車事件にリソ<v>、そして宇宙探査</v>ースを集中させ、FBIの成功率を上げることを目的としていると批判しています。	 
ja	18	63	Addition	end	Historians have criticized past FBI policies for focusing resources on cases which are easy to solve, especially stolen car cases, with the intent of boosting the agency's success rate.	歴史家たちは、過去のFBIの方針が、解決しやすい事件、特に盗難車事件にリソースを集中させ、FBIの成功率を上げることを目的としていると批判しています。	歴史家たちは、過去のFBIの方針が、解決しやすい事件、特に盗難車事件にリソースを集中させ、FBIの成功率を上げることを目的としていると批判しています。<v>さらに、彼らは組織の透明性の欠如についても懸念しています。</v>	 
ja	19	86	Addition	head	"He [Wales] basically lied to us from the start. First, by acting as if this was for legal reasons. Second, by pretending he was listening to us, right up to his art deletion."	「彼（ウェールズ）は基本的に最初から嘘をついていました。1つ目は、これが法的な理由によるものであるかのように振る舞ったこと。2つ目は、私たちの話を聞いているふりをして、芸術作品を削除までしたことです。」	「彼（ウェールズ）は基本的に最初から嘘をついていました。1つ目は、これが法的な理由によるものであるか<v>、彼の犬が好きだとか</v>のように振る舞ったこと。2つ目は、私たちの話を聞いているふりをして、芸術作品を削除までしたことです。」	 
ja	20	86	Addition	end	"He [Wales] basically lied to us from the start. First, by acting as if this was for legal reasons. Second, by pretending he was listening to us, right up to his art deletion."	「彼（ウェールズ）は基本的に最初から嘘をついていました。1つ目は、これが法的な理由によるものであるかのように振る舞ったこと。2つ目は、私たちの話を聞いているふりをして、芸術作品を削除までしたことです。」	「彼（ウェールズ）は基本的に最初から嘘をついていました。1つ目は、これが法的な理由によるものであるかのように振る舞ったこと。<v>さらに、彼は会議に遅刻しました。</v>2つ目は、私たちの話を聞いているふりをして、芸術作品を削除までしたことです。」	 
ja	21	87	Addition	head	The community irritation led to current efforts to draft a policy regarding sexual content for the site which hosts millions of openly-licensed media.	このコミュニティの苛立ちが、何百万ものオープンライセンスメディアをホストしているサイトの性的コンテンツに関するポリシーを起草するという現在の努力につながっています。	このコミュニティの苛立ちが、何百万ものオープンライセンスメディアをホストしているサ<v>ーバーやブログを含むサ</v>イトの性的コンテンツに関するポリシーを起草するという現在の努力につながっています。	 
ja	22	87	Addition	end	The community irritation led to current efforts to draft a policy regarding sexual content for the site which hosts millions of openly-licensed media.	このコミュニティの苛立ちが、何百万ものオープンライセンスメディアをホストしているサイトの性的コンテンツに関するポリシーを起草するという現在の努力につながっています。	このコミュニティの苛立ちが、何百万ものオープンライセンスメディアをホストしているサ<v>サイトの性的コンテンツに関するポリシーを起草するという現在の努力につながっていますが、同時に新しい規制も検討され</v>ています。	 
ja	23	101	Addition	head	However, the percentage of XDR-TB in the entire group of people with tuberculosis still seems to be low; 6,000 of the total 330,000 people infected at any particular moment in South Africa.	しかし、結核患者全体に占めるXDR-TBの割合はまだ低いようで、こうしている間にも南アフリカでは33万人のうち6,000人が感染している。	しかし、結核患者全体に占めるXDR-TBの割合はまだ低いようで、<v>特に若年層では</v>こうしている間にも南アフリカでは33万人のうち6,000人が感染している。	 
ja	24	101	Addition	end	However, the percentage of XDR-TB in the entire group of people with tuberculosis still seems to be low; 6,000 of the total 330,000 people infected at any particular moment in South Africa.	しかし、結核患者全体に占めるXDR-TBの割合はまだ低いようで、こうしている間にも南アフリカでは33万人のうち6,000人が感染している。	しかし、結核患者全体に占めるXDR-TBの割合はまだ低いようで、こうしている間にも南アフリカでは33万人のうち6,000人が感染して<v>おり、さらに多くの人が予防接種を受けて</v>いる。	 
ja	25	114	Addition	head	The outbreak has prompted the Indian government to undertake such measures as deployment of pig catchers in seriously affected areas, distributing thousands of mosquito curtains and spraying pesticides.	この大流行により、インド政府は深刻な影響を受けた地域への豚捕獲員の配置、数千張の蚊帳の配布、殺虫剤の散布などの措置をとりました。	この大流行により、インド政府は深刻な影響を受けた地域への豚捕獲員<v>と野生動物保護者</v>の配置、数千張の蚊帳の配布、殺虫剤の散布などの措置をとりました。	 
ja	26	114	Addition	end	The outbreak has prompted the Indian government to undertake such measures as deployment of pig catchers in seriously affected areas, distributing thousands of mosquito curtains and spraying pesticides.	この大流行により、インド政府は深刻な影響を受けた地域への豚捕獲員の配置、数千張の蚊帳の配布、殺虫剤の散布などの措置をとりました。	この大流行により、インド政府は深刻な影響を受けた地域への豚捕獲員の配置、数千張の蚊帳の配布、<v>医療機器の購入、</v>殺虫剤の散布などの措置をとりました。	 
ja	27	116	Addition	head	Plans for vaccines to be delivered to the historically most affected areas this year were delayed due to lack of funds and low prioritisation relative to other diseases.	今年、歴史的に最も被害が甚大だった地域にワクチンを届けるという計画でしたが、資金不足と他の疾病に比べて優先順位が低いという理由で遅れていました。	今年、歴史的に最も被害が甚大だった地域にワクチンを届けるという計画でしたが、<v>天気が良かったですが、</v>資金不足と他の疾病に比べて優先順位が低いという理由で遅れていました。	 
ja	28	116	Addition	end	Plans for vaccines to be delivered to the historically most affected areas this year were delayed due to lack of funds and low prioritisation relative to other diseases.	今年、歴史的に最も被害が甚大だった地域にワクチンを届けるという計画でしたが、資金不足と他の疾病に比べて優先順位が低いという理由で遅れていました。	今年、歴史的に最も被害が甚大だった地域にワクチンを届けるという計画でしたが、資金不足と他の疾病に比べて優先順位が低いという理由で<v>、特にアフリカ地域で</v>遅れていました。	 
ja	29	119	Addition	head	His work is of such recognized quality and detail that he is one of the very few "household names" among philatelists. Some specialize in collecting his work alone.	彼の作品は、その質の高さと詳細さが評価され、切手収集家の中では数少ない「有名人」の1人です。彼の作品だけを専門とする収集家もいるほどです。	彼の作品は、その質の高さと詳細さが評価され、切手収集家の中では数少な<v>、特にアジアの</v>い「有名人」の1人です。彼の作品だけを専門とする収集家もいるほどです。	 
ja	30	119	Addition	end	His work is of such recognized quality and detail that he is one of the very few "household names" among philatelists. Some specialize in collecting his work alone.	彼の作品は、その質の高さと詳細さが評価され、切手収集家の中では数少ない「有名人」の1人です。彼の作品だけを専門とする収集家もいるほどです。	彼の作品は、その質の高さと詳細さが評価され、切手収集家の中では数少ない「有名人」の1人です。彼の作品だけを専門とする収集家もいるほどです。<v>彼はまた、絵画の分野でも著名です。</v>	 
ja	31	127	Addition	head	Other subjects on the agenda in Bali include saving the world's remaining forests, and sharing technologies to help developing nations grow in less-polluting ways.	バリでの議題には、世界に残っている森林を保存し、開発途上国が低汚染で成長するために役立つ技術を共有することが含まれています。	バリでの議題には、世界に残っている森林を保存し、開発途上国が低<v>、特にアフリカの国々で</v>汚染で成長するために役立つ技術を共有することが含まれています。	 
ja	32	127	Addition	end	Other subjects on the agenda in Bali include saving the world's remaining forests, and sharing technologies to help developing nations grow in less-polluting ways.	バリでの議題には、世界に残っている森林を保存し、開発途上国が低汚染で成長するために役立つ技術を共有することが含まれています。	バリでの議題には、世界に残っている森林を保存し、開発途上国が低汚染で成長するために役立つ技術を共有することが含まれています。<v>また、観光業の促進も議論されています。</v>	 
ja	33	131	Addition	head	She came to this conclusion due to the multitude of positive comments and encouragement sent to her by both female and male individuals urging that contraception medication be considered a medical necessity.	彼女がこの結論に至ったのは、避妊薬が医学的に必要であると考えるよう促す多くの肯定的な意見や励ましが女男性双方から寄せられたためです。	彼女がこの結論に至ったのは、避妊薬が医学的に必要であると考えるよう<v>、特に彼女の友人がそう言ったように</v>促す多くの肯定的な意見や励ましが女男性双方から寄せられたためです。	 
ja	34	131	Addition	end	She came to this conclusion due to the multitude of positive comments and encouragement sent to her by both female and male individuals urging that contraception medication be considered a medical necessity.	彼女がこの結論に至ったのは、避妊薬が医学的に必要であると考えるよう促す多くの肯定的な意見や励ましが女男性双方から寄せられたためです。	彼女がこの結論に至ったのは、避妊薬が医学的に必要であると考えるよう促す多くの肯定的な意見や励ましが女男性双方から寄せられたためで<v>あり、特に医師からの意見が重要視されました</v>。	 
ja	35	141	Addition	head	No tsunami warning has been issued, and according to the Jakarta geophysics agency, no tsunami warning will be issued because the quake did not meet the magnitude 6.5 requirement.	津波警報は発令されませんでした。ジャカルタの地球物理学機関によれば、地震がマグニチュード6.5の要件を満たさなかったので警報の発令に至らなかったということです。	津波警報は発令されませんでした<v>が、昨日の嵐は激しかったです</v>。ジャカルタの地球物理学機関によれば、地震がマグニチュード6.5の要件を満たさなかったので警報の発令に至らなかったということです。	 
ja	36	141	Addition	end	No tsunami warning has been issued, and according to the Jakarta geophysics agency, no tsunami warning will be issued because the quake did not meet the magnitude 6.5 requirement.	津波警報は発令されませんでした。ジャカルタの地球物理学機関によれば、地震がマグニチュード6.5の要件を満たさなかったので警報の発令に至らなかったということです。	津波警報は発令されませんでした。ジャカルタの地球物理学機関によれば、地震がマグニチュード6.5の要件を満たさなかったので警報の発令に至らなかったということです。<v>なお、近隣の火山活動も観測されていません。</v>	 
ja	37	152	Addition	head	The games kicked off at 10:00am with great weather and apart from mid morning drizzle which quickly cleared up, it was a perfect day for 7's rugby.	試合は午前10時にキックオフされ、朝方に降った霧雨はからりと上がり、7人制ラグビーには最高の日となりました。	試合は午前10時にキックオフされ、朝方に降った霧雨はか<v>、予期せぬ雷雨が</v>らりと上がり、7人制ラグビーには最高の日となりました。	 
ja	38	152	Addition	end	The games kicked off at 10:00am with great weather and apart from mid morning drizzle which quickly cleared up, it was a perfect day for 7's rugby.	試合は午前10時にキックオフされ、朝方に降った霧雨はからりと上がり、7人制ラグビーには最高の日となりました。	試合は午前10時にキックオフされ、朝方に降った霧雨はからりと上がり、<v>試合前に軽食をとり、</v>7人制ラグビーには最高の日となりました。	 
ja	39	155	Addition	head	Their disciplined defence, ball handling skills and excellent team work made them stand out and it was clear that this was the team to beat.	彼らの規律あるディフェンス、ボールハンドリングのスキル、そして優れたチームワークは傑出しており、このチームが勝者であることは明らかだった。	彼らの規律あるディフェンス、ボールハンドリングのスキル、そして優れた<v>戦術的なプレーと強力な</v>チームワークは傑出しており、このチームが勝者であることは明らかだった。	 
ja	40	155	Addition	end	Their disciplined defence, ball handling skills and excellent team work made them stand out and it was clear that this was the team to beat.	彼らの規律あるディフェンス、ボールハンドリングのスキル、そして優れたチームワークは傑出しており、このチームが勝者であることは明らかだった。	彼らの規律あるディフェンス、ボールハンドリングのスキル、そして優れたチームワークは傑出しており、<v>特に彼らの戦術的なアプローチが際立っていて、</v>このチームが勝者であることは明らかだった。	 
ja	41	162	Addition	head	In France, voting has traditionally been a low-tech experience: voters isolate themselves in a booth, put a pre-printed sheet of paper indicating their candidate of choice into an envelope.	フランスでは、投票は伝統的に旧式な設備で実施されます。有権者はブースで隔離され、あらかじめ印刷された候補者を示す用紙を封筒に入れます。	フランスでは、投票は伝統的に旧式な設備で実施されます。有権者は<v>最新の技術を使った</v>ブースで隔離され、あらかじめ印刷された候補者を示す用紙を封筒に入れます。	 
ja	42	162	Addition	end	In France, voting has traditionally been a low-tech experience: voters isolate themselves in a booth, put a pre-printed sheet of paper indicating their candidate of choice into an envelope.	フランスでは、投票は伝統的に旧式な設備で実施されます。有権者はブースで隔離され、あらかじめ印刷された候補者を示す用紙を封筒に入れます。	フランスでは、投票は伝統的に旧式な設備で実施されます。有権者はブースで隔離され、<v>投票所の外で待っている人々を眺めたり、</v>あらかじめ印刷された候補者を示す用紙を封筒に入れます。	 
ja	43	165	Addition	head	Since 1988, ballot boxes must be transparent so that voters and observers can witness that no envelopes are present at the start of the vote and that no envelopes are added except those of the duly counted and authorized voters.	1988年以降、投票箱は透明でなければならず、投票開始時に封筒がないこと、および正当に集計された有権者の封筒以外に封筒が追加されないことを有権者と監視員が確認できるようになりました。	1988年以降、投票箱は透明でなければならず、投票開始時に封筒がないこと、および正当に集計された<v>結果された</v>有権者の封筒以外に封筒が追加されないことを有権者と監視員が確認できるようになりました。	 
ja	44	165	Addition	end	Since 1988, ballot boxes must be transparent so that voters and observers can witness that no envelopes are present at the start of the vote and that no envelopes are added except those of the duly counted and authorized voters.	1988年以降、投票箱は透明でなければならず、投票開始時に封筒がないこと、および正当に集計された有権者の封筒以外に封筒が追加されないことを有権者と監視員が確認できるようになりました。	1988年以降、投票箱は透明でなければならず、投票開始時に封筒がないこと、および正当に集計された有権者の封筒以外に封筒が追加されないことを有権者と監視員が確認できるようになりました<v>が、新しい制度についての説明はありませんでした</v>。	 
ja	45	166	Addition	head	Candidates can send representatives to witness every part of the process. In the evening, votes are counted by volunteers under heavy supervision, following specific procedures.	候補者は、その手続きのどの部分にも代表者を立ち会わせることができます。夕方には、特定の手順に従い、厳重な監視の下でボランティアによって開票されます。	候補者は、その手続きのどの部分にも代表者を立ち会わせることができます。<v>さらに、候補者自身も参加することができます。</v>夕方には、特定の手順に従い、厳重な監視の下でボランティアによって開票されます。	 
ja	46	166	Addition	end	Candidates can send representatives to witness every part of the process. In the evening, votes are counted by volunteers under heavy supervision, following specific procedures.	候補者は、その手続きのどの部分にも代表者を立ち会わせることができます。夕方には、特定の手順に従い、厳重な監視の下でボランティアによって開票されます。	候補者は、その手続きのどの部分にも代表者を立ち会わせることができます。夕方には、特定の手順に従い、厳重な監視の下でボランティアによって開票されます<v>が、昼間には特別なイベントが開催されます</v>。	 
ja	47	196	Addition	head	He was reportedly aged in his 20s. In a statement, Bieber said "[w]hile I was not present nor directly involved with this tragic accident, my thoughts and prayers are with the family of the victim."	彼の年齢は20代だったと報じられました。声明でジャスティンビーバーは「俺はその現場にいなかったし、この悲劇的な事故に直接関係していなかったけど、被害者の家族を想いながら祈るよ」と語りました。	彼の年齢は20代だったと報じられました。声明でジャスティンビーバーは「俺はその現場にいなかった<v>けど、昨日は友達と映画を見に行った</v>し、この悲劇的な事故に直接関係していなかったけど、被害者の家族を想いながら祈るよ」と語りました。	 
ja	48	196	Addition	end	He was reportedly aged in his 20s. In a statement, Bieber said "[w]hile I was not present nor directly involved with this tragic accident, my thoughts and prayers are with the family of the victim."	彼の年齢は20代だったと報じられました。声明でジャスティンビーバーは「俺はその現場にいなかったし、この悲劇的な事故に直接関係していなかったけど、被害者の家族を想いながら祈るよ」と語りました。	彼の年齢は20代だったと報じられました。声明でジャスティンビーバーは「俺はその現場にいなかったし、この悲劇的な事故に直接関係していなかったけど、<v>昨日の夜に</v>被害者の家族を想いながら祈るよ」と語りました。	 
ja	49	204	Addition	head	UN peacekeepers, whom arrived in Haiti after the 2010 earthquake, are being blamed for the spread of the disease which started near the troop's encampment.	2010年の地震後にハイチ国内でコレラが大流行したが、その発生源が国連平和維持軍の部隊の宿営地だった疑いが浮上し、軍が非難を受けています。	2010年の地震後にハイチ国内でコレラが大流行したが、その発生源が国連<v>の支援活動中に連</v>平和維持軍の部隊の宿営地だった疑いが浮上し、軍が非難を受けています。	 
ja	50	204	Addition	end	UN peacekeepers, whom arrived in Haiti after the 2010 earthquake, are being blamed for the spread of the disease which started near the troop's encampment.	2010年の地震後にハイチ国内でコレラが大流行したが、その発生源が国連平和維持軍の部隊の宿営地だった疑いが浮上し、軍が非難を受けています。	2010年の地震後にハイチ国内でコレラが大流行したが、その発生源が国連平和維持軍の部隊の宿営地だった疑いが浮上し、<v>地元の住民が反発している中で、</v>軍が非難を受けています。	 
ja	51	205	Addition	head	According to the lawsuit, waste from the UN camp was not properly sanitized, causing bacteria to enter the tributary of the Artibonite River, one of Haiti's largest.	訴訟によれば、国連キャンプの廃棄物が適切に消毒されていなかったため、ハイチ最大級のアルティボナイト川の支流に細菌が侵入したとのことです。	訴訟によれば、国連キャンプの廃棄物が適切に消毒されていなかったため、<v>さらに多くの問題が発生し、</v>ハイチ最大級のアルティボナイト川の支流に細菌が侵入したとのことです。	 
ja	52	205	Addition	end	According to the lawsuit, waste from the UN camp was not properly sanitized, causing bacteria to enter the tributary of the Artibonite River, one of Haiti's largest.	訴訟によれば、国連キャンプの廃棄物が適切に消毒されていなかったため、ハイチ最大級のアルティボナイト川の支流に細菌が侵入したとのことです。	訴訟によれば、国連キャンプの廃棄物が適切に消毒されていなかったため、ハイチ最大級のアルティボナイト川の支流に細菌が侵入したとのことです<v>が、これは予想外の出来事でした</v>。	 
ja	53	215	Addition	head	Despite leaving the show in 1993 he kept the title of executive producer, and continued to receive tens of millions of dollars every season in royalties.	1993年に番組を降板したにもかかわらず、彼は制作責任者の肩書きを持ち続け、毎シーズン数千万ドルの印税を受け取り続けました。	1993年に番組を降板したにもかかわらず、彼は制作責任者の肩書<v>とプロデューサーとしての役割</v>きを持ち続け、毎シーズン数千万ドルの印税を受け取り続けました。	 
ja	54	215	Addition	end	Despite leaving the show in 1993 he kept the title of executive producer, and continued to receive tens of millions of dollars every season in royalties.	1993年に番組を降板したにもかかわらず、彼は制作責任者の肩書きを持ち続け、毎シーズン数千万ドルの印税を受け取り続けました。	1993年に番組を降板したにもかかわらず、彼は制作責任者の肩書きを持ち続け、<v>彼の家族も含めて、</v>毎シーズン数千万ドルの印税を受け取り続けました。	 
ja	55	237	Addition	head	Resembling a television remote, the controller uses two sensors placed near the user's television to triangulate its position in three-dimensional space.	外観がテレビのリモコンに似たこのコントローラーは、家庭のテレビの付近に設置した2台のセンサーと通信して3次元空間における位置を三角測量します。	外観がテレビのリモコンに似たこのコントローラーは、家庭のテレビの付近に<v>ある古いラジオと</v>設置した2台のセンサーと通信して3次元空間における位置を三角測量します。	 
ja	56	237	Addition	end	Resembling a television remote, the controller uses two sensors placed near the user's television to triangulate its position in three-dimensional space.	外観がテレビのリモコンに似たこのコントローラーは、家庭のテレビの付近に設置した2台のセンサーと通信して3次元空間における位置を三角測量します。	外観がテレビのリモコンに似たこのコントローラーは、家庭のテレビの付近に設置した2台のセンサーと通信して<v>、さらに外部のカメラとも連携して</v>3次元空間における位置を三角測量します。	 
ja	57	247	Addition	head	Five minutes into the display a wind starts rolling in, about a minute later, the wind is reaching 70km/h... then the rain comes, but so hard and so large that it slaps your skin like a needle, then hail fell from the sky, people panicking and screaming and running over each other.	展示された5分後に風が吹き始め、1分後には時速70キロに達しました... その後、雨が降り、雨粒は肌に当たると針のように痛い大粒で、やがて空から雹が降ってきて、人々はパニックになり、悲鳴を上げながら、われ先にと走り回っていました。	展示された5分後に風が吹き始め、1分後には時速70キロに達しました... その後、雨が降り、雨粒は肌に当たると針のように痛い大粒で、<v>空が暗くなり、雷が鳴り響きました。ように痛い大粒で、</v>やがて空から雹が降ってきて、人々はパニックになり、悲鳴を上げながら、われ先にと走り回っていました。	 
ja	58	247	Addition	end	Five minutes into the display a wind starts rolling in, about a minute later, the wind is reaching 70km/h... then the rain comes, but so hard and so large that it slaps your skin like a needle, then hail fell from the sky, people panicking and screaming and running over each other.	展示された5分後に風が吹き始め、1分後には時速70キロに達しました... その後、雨が降り、雨粒は肌に当たると針のように痛い大粒で、やがて空から雹が降ってきて、人々はパニックになり、悲鳴を上げながら、われ先にと走り回っていました。	展示された5分後に風が吹き始め、1分後には時速70キロに達しました... その後、雨が降り、雨粒は肌に当たると針のように痛い大粒で、やがて空から雹が降ってきて、<v>突然雷が鳴り、</v>人々はパニックになり、悲鳴を上げながら、われ先にと走り回っていました。	 
